	r	pbpy_020_000	pbpy_020_001	pbpy_020_002	pbpy_020_003	pbpy_020_004	pbpy_020_005	pbpy_020_006	pbpy_020_007	pbpy_020_008	pbpy_020_009	pbpy_020_010	pbpy_020_011	pbpy_020_012	pbpy_020_013	pbpy_020_014	pbpy_020_015	pbpy_020_016	pbpy_020_017	pbpy_020_018	pbpy_020_019	pbpy_020_020	pbpy_030_000	pbpy_030_001	pbpy_030_002	pbpy_030_003	pbpy_030_004	pbpy_030_005	pbpy_030_006	pbpy_030_007	pbpy_030_008	pbpy_030_009	pbpy_030_010	pbpy_030_011	pbpy_030_012	pbpy_030_013	pbpy_030_014	pbpy_030_015	pbpy_030_016	pbpy_030_017	pbpy_030_018	pbpy_030_019	pbpy_030_020	pbpy_040_000	pbpy_040_001	pbpy_040_002	pbpy_040_003	pbpy_040_004	pbpy_040_005	pbpy_040_006	pbpy_040_007	pbpy_040_008	pbpy_040_009	pbpy_040_010	pbpy_040_011	pbpy_040_012	pbpy_040_013	pbpy_040_014	pbpy_040_015	pbpy_040_016	pbpy_040_017	pbpy_040_018	pbpy_040_019	pbpy_040_020	pbpy_050_000	pbpy_050_001	pbpy_050_002	pbpy_050_003	pbpy_050_004	pbpy_050_005	pbpy_050_006	pbpy_050_007	pbpy_050_008	pbpy_050_009	pbpy_050_010	pbpy_050_011	pbpy_050_012	pbpy_050_013	pbpy_050_014	pbpy_050_015	pbpy_050_016	pbpy_050_017	pbpy_050_018	pbpy_050_019	pbpy_050_020	pbpy_060_000	pbpy_060_001	pbpy_060_002	pbpy_060_003	pbpy_060_004	pbpy_060_005	pbpy_060_006	pbpy_060_007	pbpy_060_008	pbpy_060_009	pbpy_060_010	pbpy_060_011	pbpy_060_012	pbpy_060_013	pbpy_060_014	pbpy_060_015	pbpy_060_016	pbpy_060_017	pbpy_060_018	pbpy_060_019	pbpy_060_020
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	0.017857144	-0.0030800593	-0.004285947	-0.0041982024	-0.004896988	-0.0039578355	-0.004373725	-0.0050109513	-0.0041621937	-0.004318832	-0.0046833414	-0.0045190305	-0.004023597	-0.0045705945	-0.004215787	-0.0045771203	-0.0038958853	-0.004610437	-0.0043544443	-0.004365617	-0.0036659287	-0.004803801	-0.0026185215	-0.0035886103	-0.003868732	-0.004091455	-0.00330624	-0.004103465	-0.0035770356	-0.003565974	-0.0034095603	-0.0036196995	-0.0033613984	-0.0039560767	-0.003364729	-0.003554703	-0.0040616817	-0.0035232697	-0.0039035154	-0.0037502267	-0.0032482073	-0.00349442	-0.0037115265	-0.0019925241	-0.003289229	-0.003147006	-0.0033850188	-0.0033518649	-0.0031038711	-0.0033293513	-0.0032155649	-0.0032198497	-0.0029223463	-0.003437476	-0.0032200671	-0.0033548735	-0.003569429	-0.003357291	-0.0034336115	-0.003295397	-0.0032832047	-0.0032638486	-0.0037594005	-0.003409314	-0.0015926777	-0.003125281	-0.002818615	-0.0030775233	-0.002733367	-0.002968499	-0.0030419715	-0.002938294	-0.002958608	-0.0029900947	-0.0030384702	-0.0029848705	-0.002925613	-0.0033063013	-0.0031136007	-0.003153243	-0.0030838058	-0.0028835102	-0.0030364934	-0.0030850503	-0.0031396588	-0.0013424954	-0.002695228	-0.0028136005	-0.00273979	-0.002638327	-0.002824477	-0.00267623	-0.002829687	-0.002807216	-0.0028534457	-0.0028257277	-0.0028032411	-0.0026851553	-0.0027980856	-0.0027287796	-0.0028459558	-0.0026132604	-0.0027910145	-0.0028416354	-0.0026979218	-0.0027346793
2	0.035714288	-0.007154482	-0.00863232	-0.008412358	-0.009140583	-0.008448869	-0.008931962	-0.009641508	-0.009005604	-0.008651556	-0.008937173	-0.008881636	-0.008348373	-0.009878957	-0.007531975	-0.008852715	-0.009077404	-0.0090939645	-0.008944363	-0.008301923	-0.008405764	-0.009058757	-0.005855782	-0.00700591	-0.0073502464	-0.0074667325	-0.0071680127	-0.0075133997	-0.00690866	-0.0068123396	-0.0070027355	-0.007406711	-0.007046483	-0.007375847	-0.006981418	-0.006923365	-0.0074432413	-0.0073036863	-0.0074097854	-0.0071566184	-0.0067613535	-0.0071176705	-0.0073981085	-0.0054564876	-0.006821909	-0.0067781946	-0.0067317844	-0.006953412	-0.0066340696	-0.006974194	-0.0067820386	-0.0066945157	-0.006567404	-0.0070218076	-0.0069707204	-0.007037688	-0.0071646716	-0.00695456	-0.0069027124	-0.006770846	-0.006707405	-0.0068389964	-0.007204243	-0.007054525	-0.004949728	-0.0062835454	-0.006294883	-0.0062387674	-0.0060718833	-0.0062019434	-0.0063266787	-0.0061834594	-0.0062963367	-0.0062098796	-0.0063159163	-0.0061647375	-0.006149556	-0.006651313	-0.0064096833	-0.0063736495	-0.006314129	-0.0062995874	-0.0062900702	-0.0063089165	-0.0063053514	-0.0045650965	-0.0057732007	-0.0059131943	-0.005859023	-0.005676943	-0.0058698533	-0.005772457	-0.005938127	-0.005805967	-0.0059431037	-0.0059378305	-0.0059962785	-0.005825533	-0.0059241075	-0.0058301566	-0.005870485	-0.005683037	-0.0059161624	-0.0058488366	-0.005738022	-0.005827389
3	0.053571431999999995	-0.011315061	-0.012989072	-0.01261074	-0.013309701	-0.012996057	-0.013515543	-0.01421595	-0.01393076	-0.0130096655	-0.013128434	-0.013197386	-0.012711164	-0.015294729	-0.01071932	-0.013081413	-0.014391118	-0.013576758	-0.013548403	-0.012166585	-0.013259166	-0.0132294195	-0.009142918	-0.0103780925	-0.010766444	-0.010732349	-0.011111089	-0.010820675	-0.010197043	-0.009984735	-0.010601059	-0.011220325	-0.010776801	-0.010719465	-0.010629455	-0.010247583	-0.010713672	-0.011129839	-0.010867322	-0.010510868	-0.010315817	-0.010749945	-0.011083234	-0.00909377	-0.010388714	-0.010471592	-0.010068647	-0.01058973	-0.010216069	-0.010663603	-0.010384444	-0.01018358	-0.010301716	-0.010626582	-0.010788043	-0.010763473	-0.010761013	-0.010573141	-0.010379113	-0.010270475	-0.010145503	-0.010444285	-0.010601269	-0.0107173035	-0.008549672	-0.009448437	-0.009865234	-0.009411325	-0.009493092	-0.00947177	-0.009645356	-0.00946852	-0.009695358	-0.009457293	-0.009625542	-0.009365653	-0.009414365	-0.009997515	-0.009733954	-0.009609956	-0.009562124	-0.009802805	-0.009577556	-0.009556106	-0.009471908	-0.008059262	-0.008903495	-0.009054066	-0.009033101	-0.008771495	-0.008948765	-0.008930233	-0.009089229	-0.008836541	-0.009064519	-0.009090985	-0.009245407	-0.009023928	-0.009097209	-0.008977814	-0.008913772	-0.008816005	-0.009090394	-0.008881046	-0.008827433	-0.008973785
4	0.071428576	-0.014478729	-0.017277103	-0.016779898	-0.01811486	-0.017005293	-0.017907334	-0.019153273	-0.018173497	-0.017350722	-0.017730972	-0.017651299	-0.016768765	-0.019975184	-0.014782479	-0.017595788	-0.01842022	-0.018178334	-0.017907	-0.01644135	-0.01703908	-0.017927783	-0.011809107	-0.013909496	-0.014556522	-0.014695544	-0.01450646	-0.014804696	-0.013720998	-0.013459722	-0.014009703	-0.014866883	-0.014186199	-0.014586124	-0.0140255485	-0.013745949	-0.014644308	-0.014702578	-0.014713724	-0.014198307	-0.013608079	-0.0142496545	-0.014790236	-0.011274464	-0.0137139745	-0.013685437	-0.013439641	-0.013978172	-0.013374783	-0.014040829	-0.013636314	-0.013414426	-0.013320535	-0.014084766	-0.014079661	-0.014163799	-0.014328744	-0.013950084	-0.013818875	-0.013590491	-0.013440882	-0.013737796	-0.014303684	-0.014141795	-0.0104139	-0.012580358	-0.012789092	-0.012500392	-0.012318552	-0.01248029	-0.012724498	-0.012450275	-0.012723364	-0.01247668	-0.012699179	-0.0123723615	-0.0123849455	-0.013303527	-0.012878884	-0.012781265	-0.01266447	-0.012785195	-0.012651621	-0.012667004	-0.012611076	-0.009708003	-0.011657545	-0.011914587	-0.011835157	-0.011472791	-0.011811524	-0.011676245	-0.011967759	-0.011680489	-0.0119537385	-0.011963216	-0.012112386	-0.011773548	-0.01194863	-0.011757724	-0.011779904	-0.011500318	-0.011937317	-0.011751452	-0.011581176	-0.011769658
5	0.08928571999999999	-0.017452179	-0.02152272	-0.020958833	-0.023045734	-0.020881157	-0.022226093	-0.024177853	-0.022230953	-0.021620218	-0.022435289	-0.02217577	-0.020729987	-0.02441722	-0.019083004	-0.022181084	-0.022162687	-0.022758758	-0.022214763	-0.020837648	-0.020571265	-0.022770831	-0.014368556	-0.017522162	-0.01846817	-0.018868288	-0.01773303	-0.018984517	-0.017323364	-0.017073326	-0.017399732	-0.018452588	-0.01749839	-0.018596007	-0.017351668	-0.01732441	-0.018786907	-0.018177016	-0.018649263	-0.017981423	-0.016811235	-0.017723411	-0.01849228	-0.013105355	-0.016965834	-0.01676996	-0.016824745	-0.017291736	-0.016424973	-0.017323883	-0.01681097	-0.016610427	-0.016156297	-0.017496591	-0.017232932	-0.017473003	-0.017888287	-0.017278632	-0.017238606	-0.016856978	-0.016702948	-0.016965428	-0.018094976	-0.017525094	-0.011793758	-0.015697064	-0.015524028	-0.0155647565	-0.014977708	-0.015414403	-0.015733935	-0.015350627	-0.01562788	-0.015438791	-0.01570675	-0.015334955	-0.015272245	-0.016604792	-0.015965654	-0.015919214	-0.015729383	-0.015592769	-0.015656417	-0.015729506	-0.01574639	-0.010817788	-0.014308185	-0.014693682	-0.014528967	-0.014063585	-0.014608262	-0.014300595	-0.014762322	-0.014461925	-0.014780427	-0.014754334	-0.014868704	-0.014408219	-0.014707298	-0.01444595	-0.014608983	-0.01405973	-0.014687394	-0.014572711	-0.014237613	-0.014459682
6	0.10714286399999999	-0.021391127	-0.025810307	-0.025150694	-0.027329376	-0.025261758	-0.026705986	-0.028825726	-0.026927743	-0.025869422	-0.02671954	-0.026553782	-0.024962233	-0.029539892	-0.022517197	-0.026467519	-0.02714174	-0.027190406	-0.02674256	-0.024820615	-0.025133314	-0.027082426	-0.017540487	-0.020984376	-0.022016682	-0.022364166	-0.021476287	-0.022505045	-0.020694768	-0.020403603	-0.020976432	-0.0221888	-0.021110887	-0.022093315	-0.020914901	-0.020737512	-0.022292782	-0.021881416	-0.02219688	-0.021436952	-0.020256521	-0.021321608	-0.022162363	-0.016353957	-0.020443935	-0.020313561	-0.020172758	-0.02083802	-0.01988147	-0.020900814	-0.020324273	-0.020060118	-0.019682432	-0.021042867	-0.02089067	-0.021091254	-0.02147012	-0.020840565	-0.02068589	-0.020291189	-0.020099899	-0.02049469	-0.021587407	-0.021139434	-0.014848651	-0.018842055	-0.01887873	-0.01870793	-0.018209726	-0.018598152	-0.018971706	-0.018542811	-0.018883083	-0.018621195	-0.018939741	-0.018485636	-0.018441407	-0.019944351	-0.019220645	-0.019113222	-0.018933794	-0.018893182	-0.018862497	-0.018918956	-0.018907253	-0.013704748	-0.017323237	-0.017743293	-0.017581375	-0.01703479	-0.017612979	-0.017321534	-0.017818073	-0.017421434	-0.017832292	-0.017816585	-0.017992983	-0.017479876	-0.017776182	-0.017493375	-0.017613327	-0.017053122	-0.017752385	-0.017549718	-0.017217854	-0.017486295
7	0.125000008	-0.02558704	-0.030128162	-0.02929686	-0.031391177	-0.029809278	-0.031260584	-0.033307146	-0.031865794	-0.030189874	-0.030819206	-0.030794658	-0.029304948	-0.034978826	-0.025570273	-0.030615112	-0.032513876	-0.03161763	-0.03131251	-0.028592603	-0.030032808	-0.031145193	-0.020864502	-0.024316326	-0.025374	-0.025537798	-0.025457045	-0.025723007	-0.023939112	-0.023520106	-0.024571508	-0.026002824	-0.024855668	-0.02536625	-0.024570875	-0.024022477	-0.02547349	-0.02571848	-0.025599338	-0.02473919	-0.023822287	-0.024947373	-0.025826974	-0.020117126	-0.024022007	-0.024040615	-0.023491492	-0.024486527	-0.023491375	-0.024608286	-0.023944506	-0.023554292	-0.023472654	-0.024648657	-0.02474536	-0.024836032	-0.02505521	-0.02446674	-0.024153912	-0.023796655	-0.023538416	-0.02411398	-0.024939178	-0.02480685	-0.0186196	-0.022006	-0.022509774	-0.021884682	-0.02168493	-0.021888657	-0.022309093	-0.021852624	-0.022317182	-0.021885531	-0.0222671	-0.021698728	-0.02173082	-0.023287617	-0.022557544	-0.022352466	-0.022190355	-0.022448208	-0.022167485	-0.02217639	-0.022070607	-0.017391564	-0.020492638	-0.02091435	-0.020794878	-0.02017085	-0.0207163	-0.020523401	-0.020998377	-0.020474028	-0.02097758	-0.020999743	-0.021281851	-0.020723347	-0.020983158	-0.020678377	-0.02067399	-0.020232799	-0.020961368	-0.02060004	-0.02034331	-0.02067024
8	0.142857152	-0.028810024	-0.034379233	-0.03339059	-0.036048602	-0.033837903	-0.03563217	-0.038112886	-0.036161054	-0.034520674	-0.035284754	-0.0351279	-0.03336453	-0.039744213	-0.029419072	-0.035014343	-0.036652423	-0.036169175	-0.035632692	-0.032720815	-0.03390386	-0.035676498	-0.023569752	-0.027762907	-0.029054599	-0.029333292	-0.028943446	-0.02955008	-0.027385	-0.026869506	-0.027961966	-0.029666545	-0.028307807	-0.029112177	-0.027989283	-0.027437665	-0.029231912	-0.029336175	-0.029364388	-0.028337382	-0.027153492	-0.028437538	-0.0295138	-0.022506785	-0.0273792	-0.02732218	-0.026835049	-0.027907282	-0.026703829	-0.028031494	-0.027226964	-0.026784694	-0.026593689	-0.02812059	-0.028109802	-0.028278908	-0.028609525	-0.027854556	-0.02759069	-0.027135432	-0.026837064	-0.027429964	-0.028562648	-0.028236074	-0.020800184	-0.025141742	-0.025553841	-0.024983145	-0.024614554	-0.024939993	-0.025427502	-0.024881111	-0.025424067	-0.024934389	-0.025377782	-0.02472607	-0.024750242	-0.026588304	-0.025735283	-0.025541667	-0.02530978	-0.02554502	-0.025282001	-0.025314026	-0.025204137	-0.019403948	-0.023316644	-0.023831075	-0.02367136	-0.022947224	-0.023625225	-0.023352824	-0.023935646	-0.023362791	-0.02390936	-0.023927413	-0.024225097	-0.023548918	-0.02389823	-0.02351856	-0.02356348	-0.02300161	-0.023875264	-0.023505272	-0.023163948	-0.023539504
9	0.16071429599999998	-0.031656247	-0.038548004	-0.03750123	-0.040954683	-0.037603322	-0.03986087	-0.04309012	-0.040094577	-0.038718723	-0.039948188	-0.039595675	-0.037239376	-0.0440456	-0.0337326	-0.03955251	-0.040225353	-0.040683318	-0.039852172	-0.037084624	-0.037286572	-0.04048982	-0.026056455	-0.031361982	-0.03296845	-0.03353446	-0.03210412	-0.033757724	-0.030981727	-0.030479679	-0.031309295	-0.03321246	-0.031572264	-0.033136316	-0.03127026	-0.03100254	-0.03339796	-0.03276568	-0.033305567	-0.03212036	-0.030313082	-0.03187438	-0.033192806	-0.02420718	-0.030594228	-0.030351391	-0.030205963	-0.031182447	-0.029703178	-0.03127244	-0.030356372	-0.02994296	-0.029355869	-0.031503394	-0.03120365	-0.0315441	-0.032147735	-0.031144919	-0.030989425	-0.030369734	-0.030069161	-0.030614838	-0.03235814	-0.031581998	-0.022036385	-0.0282484	-0.02823137	-0.028032845	-0.027221018	-0.027846927	-0.028410498	-0.027750457	-0.028293606	-0.027870247	-0.02836011	-0.027666183	-0.027607538	-0.029878668	-0.028801732	-0.02866865	-0.028355887	-0.028305301	-0.028262977	-0.028358534	-0.02832937	-0.020367732	-0.025938502	-0.026589151	-0.026337555	-0.02550771	-0.026405595	-0.02594552	-0.026710682	-0.026130818	-0.02671884	-0.026696999	-0.026953688	-0.026148235	-0.02663302	-0.026177347	-0.026378175	-0.025526458	-0.026601488	-0.026315343	-0.02579487	-0.026203671
10	0.17857143999999997	-0.035413343	-0.042730242	-0.041631877	-0.04524301	-0.04182153	-0.04421173	-0.047715522	-0.044585872	-0.042833064	-0.044227853	-0.04395449	-0.041330118	-0.04891238	-0.037268925	-0.043812774	-0.04493645	-0.04501387	-0.044271033	-0.04108536	-0.041611347	-0.04482717	-0.02914375	-0.034862537	-0.03657924	-0.03715371	-0.035698373	-0.03738989	-0.03438551	-0.03389329	-0.034854032	-0.036875878	-0.035088796	-0.036707483	-0.034759168	-0.034453083	-0.037031002	-0.036368474	-0.036885705	-0.035617683	-0.033667717	-0.035429984	-0.036829587	-0.027204128	-0.034000088	-0.033785805	-0.03354611	-0.034655586	-0.033066534	-0.03476182	-0.03379998	-0.03335577	-0.03273756	-0.034996178	-0.034745976	-0.03507897	-0.035704207	-0.034657005	-0.034401663	-0.03374727	-0.033425603	-0.034082744	-0.03589417	-0.035151463	-0.024743998	-0.031374075	-0.031443466	-0.031151269	-0.030328175	-0.030970106	-0.03159069	-0.030878486	-0.031450626	-0.031006018	-0.03153844	-0.030779954	-0.030710552	-0.0332078	-0.032005627	-0.031828586	-0.03152676	-0.031469356	-0.031410668	-0.031504475	-0.031480648	-0.02287161	-0.02888215	-0.029581858	-0.029313924	-0.028402198	-0.029363846	-0.028880324	-0.029706242	-0.029045314	-0.029727723	-0.029702354	-0.02999991	-0.029141542	-0.029636847	-0.029163241	-0.029359458	-0.028433146	-0.029598042	-0.02925813	-0.028707068	-0.029154928
11	0.196428584	-0.03959294	-0.046959486	-0.045691125	-0.049166504	-0.046312593	-0.048682496	-0.05206898	-0.04946498	-0.047049448	-0.048209786	-0.048096064	-0.04559201	-0.05428558	-0.04018672	-0.047846705	-0.050290465	-0.049329158	-0.04875891	-0.04474713	-0.046487264	-0.048762344	-0.032492545	-0.03816241	-0.039887384	-0.040257912	-0.03966889	-0.040536	-0.037587322	-0.03697778	-0.038439028	-0.040662345	-0.038814534	-0.03991814	-0.038398433	-0.037707355	-0.040148865	-0.04017823	-0.040227465	-0.03887026	-0.037212018	-0.039033867	-0.040453654	-0.031041866	-0.037564937	-0.03751579	-0.036839213	-0.038292304	-0.03667884	-0.03845863	-0.037419554	-0.036846988	-0.03654756	-0.03858247	-0.038606536	-0.038817335	-0.039265797	-0.038277254	-0.03784511	-0.0372393	-0.03685118	-0.03769983	-0.039205667	-0.03881123	-0.028604992	-0.034529027	-0.035097677	-0.034324463	-0.03382529	-0.034263987	-0.034930333	-0.03419648	-0.034890153	-0.03427603	-0.034867782	-0.033996053	-0.034006678	-0.036544316	-0.035337742	-0.03505636	-0.03478222	-0.035035986	-0.03471502	-0.03475775	-0.034637306	-0.026659446	-0.0320745	-0.032769177	-0.03254789	-0.031562243	-0.032479804	-0.032105267	-0.032899328	-0.03210728	-0.032886885	-0.03290162	-0.033308435	-0.03241449	-0.03286158	-0.03237439	-0.032435045	-0.03163971	-0.032824136	-0.032317422	-0.03185216	-0.032356728
12	0.21428572799999998	-0.042848952	-0.051134203	-0.04966547	-0.053622674	-0.05032762	-0.05299514	-0.056687977	-0.05377958	-0.051331643	-0.052486684	-0.05225768	-0.049616568	-0.05910398	-0.043765686	-0.052080758	-0.05451091	-0.053787306	-0.0529983	-0.048678562	-0.050422974	-0.053070314	-0.035232164	-0.04150321	-0.04343424	-0.043854658	-0.04324081	-0.044175696	-0.040934134	-0.04017848	-0.041798446	-0.04433137	-0.042299714	-0.04351727	-0.041828867	-0.04101981	-0.043704566	-0.0438309	-0.043888215	-0.042356983	-0.040572774	-0.04250094	-0.044103306	-0.033655617	-0.040947106	-0.04086211	-0.040142592	-0.04173862	-0.03994156	-0.041921917	-0.040726375	-0.040067412	-0.039772265	-0.042058982	-0.042041518	-0.042297024	-0.04279489	-0.041668016	-0.041268397	-0.0405896	-0.0401442	-0.041031078	-0.042732235	-0.04223582	-0.031131739	-0.037664533	-0.038269926	-0.037429627	-0.03686543	-0.037358128	-0.038087416	-0.03727248	-0.038079496	-0.0373539	-0.038014807	-0.037042093	-0.03707608	-0.039834816	-0.038546205	-0.038260072	-0.03791639	-0.03825371	-0.037869647	-0.037920654	-0.037760854	-0.029073223	-0.03497554	-0.035747603	-0.035506133	-0.03442154	-0.03543951	-0.03502654	-0.035900313	-0.035045065	-0.035865083	-0.03589001	-0.03633487	-0.035324197	-0.035846394	-0.035281785	-0.03535069	-0.034501556	-0.035811245	-0.035260405	-0.0347465	-0.03530628
13	0.23214287199999997	-0.045549072	-0.055191457	-0.053658776	-0.0584455	-0.053956743	-0.057101067	-0.061556924	-0.057573732	-0.055440545	-0.0570466	-0.05660522	-0.053384177	-0.063258044	-0.048017714	-0.05651635	-0.05790185	-0.058202088	-0.057089217	-0.05294531	-0.053643666	-0.057783127	-0.03763237	-0.04504842	-0.047307163	-0.04802709	-0.04635341	-0.04835947	-0.044492688	-0.04373025	-0.045079112	-0.04783368	-0.045520004	-0.04751379	-0.045059644	-0.044531398	-0.047832113	-0.047222454	-0.047807816	-0.046105128	-0.043692823	-0.04588485	-0.04774652	-0.035260353	-0.044127394	-0.043845013	-0.043484386	-0.04497681	-0.042894702	-0.045127176	-0.043807082	-0.043173283	-0.042476483	-0.045410432	-0.045085415	-0.04552132	-0.046300124	-0.044910945	-0.044639926	-0.043789625	-0.043337718	-0.044167038	-0.046502504	-0.045532927	-0.032301385	-0.040759787	-0.04091953	-0.040463336	-0.0394434	-0.040246464	-0.04105109	-0.040118635	-0.040935714	-0.040265724	-0.040978592	-0.039959807	-0.039913125	-0.043108217	-0.04159999	-0.041381422	-0.040944	-0.04099904	-0.040835865	-0.040952764	-0.040870037	-0.029986635	-0.03758549	-0.03849935	-0.03816451	-0.036970213	-0.03821576	-0.03760958	-0.03867276	-0.03781295	-0.03866758	-0.038652003	-0.039056525	-0.0379044	-0.03857401	-0.037922822	-0.03815313	-0.03701263	-0.03853175	-0.038068723	-0.03736916	-0.03796497
14	0.250000016	-0.049081903	-0.05922445	-0.057688862	-0.06270288	-0.057964027	-0.061274998	-0.066119805	-0.06180819	-0.059377275	-0.061284494	-0.06090755	-0.057291966	-0.06780854	-0.051635593	-0.060713086	-0.062285814	-0.06238699	-0.061354358	-0.056931462	-0.05767754	-0.062111653	-0.0406124	-0.048574287	-0.050969288	-0.051763754	-0.04977716	-0.05209766	-0.047917977	-0.047215413	-0.048572294	-0.051405165	-0.048922356	-0.05115001	-0.048455246	-0.04800542	-0.051584642	-0.050704718	-0.051410858	-0.04963294	-0.046939373	-0.049379725	-0.051335488	-0.03797535	-0.047446728	-0.047152914	-0.046807226	-0.048361853	-0.04614798	-0.04851396	-0.04716549	-0.046535358	-0.045693066	-0.048837103	-0.048493844	-0.048957255	-0.049819417	-0.04835804	-0.048005663	-0.047096808	-0.04664041	-0.04755857	-0.0500746	-0.049042836	-0.034632012	-0.043861188	-0.043975253	-0.043550674	-0.04241342	-0.043301098	-0.044165526	-0.04317356	-0.04398507	-0.043346312	-0.044094563	-0.04302937	-0.042941302	-0.046421144	-0.044746406	-0.044502694	-0.044074476	-0.04401505	-0.043917626	-0.04404841	-0.044006262	-0.03207906	-0.040452227	-0.041431077	-0.04105978	-0.039782066	-0.04112413	-0.04045209	-0.04160496	-0.040679786	-0.04163019	-0.04159605	-0.042019904	-0.040812258	-0.0415086	-0.04084097	-0.041107994	-0.03982597	-0.041455757	-0.04097542	-0.040208172	-0.04083628
15	0.26785716	-0.053194743	-0.06331608	-0.061629124	-0.06645948	-0.06234201	-0.06560729	-0.070313245	-0.066556245	-0.0634223	-0.06512576	-0.06492915	-0.061412733	-0.07302548	-0.054421827	-0.064603604	-0.067545064	-0.06653422	-0.06571375	-0.060469378	-0.062459975	-0.06590358	-0.043974146	-0.05185259	-0.054240525	-0.054824572	-0.05368725	-0.055192377	-0.051080443	-0.050294768	-0.05214108	-0.055134967	-0.052594524	-0.054308955	-0.052052427	-0.051239498	-0.05467039	-0.054447394	-0.05468755	-0.052839734	-0.0504283	-0.052946277	-0.054899156	-0.04183288	-0.050972875	-0.050853714	-0.050067544	-0.05196176	-0.049735803	-0.05216998	-0.05076542	-0.050015986	-0.04948469	-0.052382663	-0.052327063	-0.052662678	-0.053345475	-0.051958602	-0.05140781	-0.05055518	-0.050039455	-0.051157154	-0.05335211	-0.052682415	-0.038494788	-0.046998493	-0.04761191	-0.046712063	-0.045897648	-0.046579566	-0.047489513	-0.046481855	-0.04739781	-0.046609562	-0.04740879	-0.046238516	-0.046224516	-0.049746532	-0.04805525	-0.047703534	-0.04731834	-0.047549713	-0.047201745	-0.047281697	-0.047152102	-0.035868544	-0.043650303	-0.044619877	-0.044294126	-0.042947315	-0.044240322	-0.043677293	-0.044793222	-0.04373764	-0.044792663	-0.044796757	-0.045326788	-0.04409774	-0.044734042	-0.044066273	-0.044196043	-0.04303829	-0.04468022	-0.044034127	-0.043355398	-0.044034947
16	0.285714304	-0.056455784	-0.0673751	-0.06544331	-0.070663996	-0.06630971	-0.069821864	-0.07469345	-0.07085221	-0.06761144	-0.06916755	-0.06887401	-0.065360606	-0.07785851	-0.057682816	-0.0686258	-0.07181664	-0.07085392	-0.06983075	-0.06416015	-0.066430576	-0.0699382	-0.04674692	-0.055073354	-0.05763601	-0.05820049	-0.05733012	-0.05862128	-0.05431072	-0.053334936	-0.055461116	-0.058794368	-0.056097876	-0.057740554	-0.055482488	-0.05443692	-0.058003973	-0.05811844	-0.058221728	-0.056197077	-0.053803883	-0.0563776	-0.05849241	-0.044679835	-0.054369718	-0.054257583	-0.05331834	-0.05542414	-0.053042766	-0.05566298	-0.054089464	-0.05321878	-0.05280995	-0.055851813	-0.055826005	-0.05617025	-0.05683738	-0.055345055	-0.05480562	-0.053907905	-0.053318094	-0.054496206	-0.056767743	-0.056093957	-0.041380756	-0.050128218	-0.050912086	-0.049820453	-0.049047627	-0.049712833	-0.050681394	-0.049603447	-0.050665673	-0.04971462	-0.05058831	-0.04930028	-0.049341414	-0.05302236	-0.051288176	-0.050914362	-0.05046361	-0.05088534	-0.050392088	-0.050465442	-0.050261196	-0.03870263	-0.0466327	-0.047663055	-0.047337364	-0.045894194	-0.047253326	-0.046694603	-0.047859076	-0.046726126	-0.047819514	-0.047848795	-0.048438895	-0.047097836	-0.047791075	-0.047047045	-0.04714155	-0.045998197	-0.04774267	-0.04701603	-0.046327285	-0.04706719
