	r	regfccOh_020_000	regfccOh_020_001	regfccOh_020_002	regfccOh_020_003	regfccOh_020_004	regfccOh_020_005	regfccOh_020_006	regfccOh_020_007	regfccOh_020_008	regfccOh_020_009	regfccOh_020_010	regfccOh_020_011	regfccOh_020_012	regfccOh_020_013	regfccOh_020_014	regfccOh_020_015	regfccOh_020_016	regfccOh_020_017	regfccOh_020_018	regfccOh_020_019	regfccOh_020_020	regfccOh_030_000	regfccOh_030_001	regfccOh_030_002	regfccOh_030_003	regfccOh_030_004	regfccOh_030_005	regfccOh_030_006	regfccOh_030_007	regfccOh_030_008	regfccOh_030_009	regfccOh_030_010	regfccOh_030_011	regfccOh_030_012	regfccOh_030_013	regfccOh_030_014	regfccOh_030_015	regfccOh_030_016	regfccOh_030_017	regfccOh_030_018	regfccOh_030_019	regfccOh_030_020	regfccOh_040_000	regfccOh_040_001	regfccOh_040_002	regfccOh_040_003	regfccOh_040_004	regfccOh_040_005	regfccOh_040_006	regfccOh_040_007	regfccOh_040_008	regfccOh_040_009	regfccOh_040_010	regfccOh_040_011	regfccOh_040_012	regfccOh_040_013	regfccOh_040_014	regfccOh_040_015	regfccOh_040_016	regfccOh_040_017	regfccOh_040_018	regfccOh_040_019	regfccOh_040_020	regfccOh_050_000	regfccOh_050_001	regfccOh_050_002	regfccOh_050_003	regfccOh_050_004	regfccOh_050_005	regfccOh_050_006	regfccOh_050_007	regfccOh_050_008	regfccOh_050_009	regfccOh_050_010	regfccOh_050_011	regfccOh_050_012	regfccOh_050_013	regfccOh_050_014	regfccOh_050_015	regfccOh_050_016	regfccOh_050_017	regfccOh_050_018	regfccOh_050_019	regfccOh_050_020	regfccOh_060_000	regfccOh_060_001	regfccOh_060_002	regfccOh_060_003	regfccOh_060_004	regfccOh_060_005	regfccOh_060_006	regfccOh_060_007	regfccOh_060_008	regfccOh_060_009	regfccOh_060_010	regfccOh_060_011	regfccOh_060_012	regfccOh_060_013	regfccOh_060_014	regfccOh_060_015	regfccOh_060_016	regfccOh_060_017	regfccOh_060_018	regfccOh_060_019	regfccOh_060_020
107	1.9107144079999998	0.050842557	0.019556556	0.035363574	0.005259614	-0.0033330184	0.030160481	0.04190468	0.043120928	0.02813569	0.023021841	0.023525137	0.016762482	0.048903733	0.010956358	0.0053056227	0.044941057	0.038907714	0.012987448	0.04045362	0.02864326	0.040791493	-0.086048335	-0.10013825	-0.086873606	-0.077054776	-0.12971397	-0.100115724	-0.11728218	-0.09794248	-0.09853573	-0.13519715	-0.11133833	-0.10341273	-0.11896163	-0.09967382	-0.09062607	-0.101939395	-0.10072402	-0.115834296	-0.11899931	-0.12468963	-0.11010362	-0.13484283	-0.15728234	-0.1597757	-0.14728533	-0.15696476	-0.15926696	-0.16066894	-0.15351827	-0.15304483	-0.15853445	-0.15107961	-0.15374424	-0.15646592	-0.16348578	-0.15324412	-0.15224506	-0.15223627	-0.15187567	-0.15728226	-0.15670337	-0.15141629	-0.17043388	-0.1916424	-0.19507019	-0.1906642	-0.19576207	-0.19785377	-0.19892865	-0.19221058	-0.1994817	-0.19388832	-0.19720806	-0.20268878	-0.1976758	-0.19509958	-0.19180776	-0.19323269	-0.19419177	-0.19569834	-0.19494025	-0.1972061	-0.19839393	-0.18968369	-0.2184749	-0.21607544	-0.21887437	-0.21669988	-0.2221347	-0.2201295	-0.21725981	-0.21529129	-0.21449962	-0.21575265	-0.22135806	-0.21412171	-0.21685253	-0.21913132	-0.21495998	-0.21818031	-0.22036491	-0.21448535	-0.22188853	-0.22110866
108	1.9285715519999997	0.00381922	-0.0034389105	0.0125203375	-0.03139251	-0.038617183	8.910778e-05	0.015577881	0.023753256	0.022868164	-0.0024952518	0.0031713995	-0.022651674	0.02572708	-0.0058907205	-0.04633868	0.033968437	0.005037874	-0.01767759	0.016131248	0.013885716	0.017486135	-0.04892249	-0.05490824	-0.04521727	-0.03149531	-0.08446302	-0.048427373	-0.07505701	-0.050030995	-0.062190738	-0.07658191	-0.06973732	-0.06550463	-0.07095572	-0.061924297	-0.056415837	-0.057692673	-0.057175644	-0.077618904	-0.07090539	-0.086629204	-0.068572685	-0.1081985	-0.1170042	-0.11718981	-0.11817245	-0.11973049	-0.11868619	-0.12178667	-0.11289076	-0.115435205	-0.12652348	-0.117509395	-0.118382625	-0.12238388	-0.12659083	-0.10816968	-0.119436935	-0.11627673	-0.11045309	-0.11562644	-0.12196783	-0.111558095	-0.14357907	-0.15930432	-0.16496716	-0.15644076	-0.15637945	-0.1636375	-0.16128345	-0.15306473	-0.16199532	-0.1594476	-0.16276273	-0.16607289	-0.16342768	-0.15949689	-0.15563592	-0.15945253	-0.16598444	-0.16203631	-0.1589653	-0.16387397	-0.1637621	-0.16343717	-0.18480223	-0.18354835	-0.18440719	-0.18546312	-0.18632191	-0.18322152	-0.18769114	-0.18155527	-0.1773563	-0.17966163	-0.19018015	-0.1796681	-0.18423156	-0.18657374	-0.17971574	-0.18665387	-0.18972126	-0.18420553	-0.1886316	-0.18768877
109	1.946428696	-0.0396151	-0.025008494	-0.016925445	-0.046748437	-0.061849635	-0.03223776	-0.014320865	-0.0019176129	0.010984772	-0.029261235	-0.01683828	-0.046915006	-0.0034316145	-0.028190054	-0.07766251	0.011145923	-0.026952872	-0.046507545	-0.01182832	-0.0047842623	-0.009951618	-0.014601663	-0.012926446	-0.007284117	0.010306104	-0.029779907	0.0020196028	-0.03213162	-0.007279427	-0.035169605	-0.014668115	-0.030424263	-0.030671876	-0.01796424	-0.01745011	-0.020534186	-0.020444637	-0.016194839	-0.029557725	-0.016201256	-0.04393698	-0.027567364	-0.067606956	-0.060594045	-0.059105467	-0.07671869	-0.07072864	-0.06216808	-0.06783811	-0.061514728	-0.06414003	-0.07828488	-0.07088826	-0.07131674	-0.07443546	-0.07504875	-0.05051628	-0.06972739	-0.06948121	-0.058713883	-0.060006373	-0.075201094	-0.057147402	-0.101437256	-0.10836237	-0.114910565	-0.107985236	-0.10097818	-0.112868436	-0.1040051	-0.09802387	-0.10992431	-0.110851295	-0.10897194	-0.10915484	-0.11043019	-0.10538719	-0.10426484	-0.10931842	-0.12347263	-0.11101196	-0.10518237	-0.11318829	-0.11255907	-0.121228285	-0.13121872	-0.13450046	-0.1319709	-0.13582838	-0.13349213	-0.13031213	-0.13707109	-0.13187426	-0.12378648	-0.12453387	-0.13979778	-0.1289231	-0.13237482	-0.13483277	-0.12743312	-0.13622428	-0.14023407	-0.13305233	-0.13815425	-0.13511026
110	1.9642858399999998	-0.045360282	-0.03459687	-0.03632771	-0.038838346	-0.061374675	-0.04578191	-0.030876422	-0.022189215	0.00047717182	-0.039558407	-0.024900196	-0.046426434	-0.016610913	-0.03852818	-0.077982835	-0.005139807	-0.03492089	-0.056050666	-0.024300931	-0.015602588	-0.023180256	0.02299306	0.020801898	0.02477119	0.043297645	0.02230736	0.037957117	0.008376096	0.026135502	-0.010584098	0.033500757	0.00880034	8.312488e-05	0.03176016	0.027995719	0.011944708	0.0071154796	0.015172275	0.018930689	0.035243142	-1.5897313e-05	0.009447519	-0.00917807	0.0035337165	0.0046018604	-0.02174346	-0.012740547	0.00057126913	-0.006962406	-0.005708309	-0.0058943937	-0.014248389	-0.013333075	-0.01737726	-0.012296745	-0.0152615225	0.0060640196	-0.005391164	-0.011937098	-0.0019521543	2.8323602e-05	-0.021156592	0.0066605196	-0.041946966	-0.042165264	-0.049141858	-0.04540487	-0.035859097	-0.047821146	-0.03374496	-0.032551028	-0.046518795	-0.0486165	-0.04104009	-0.03756258	-0.042566184	-0.035627395	-0.04171684	-0.046525605	-0.06617791	-0.044927016	-0.040583573	-0.047442596	-0.04770395	-0.06326905	-0.061699	-0.07101682	-0.06609422	-0.06907097	-0.06865537	-0.06506117	-0.066542566	-0.07010165	-0.05976101	-0.056577105	-0.072251886	-0.06428013	-0.065356314	-0.068403155	-0.06129465	-0.06988522	-0.073291056	-0.06391781	-0.072693385	-0.06719318
111	1.9821429839999998	-0.022749113	-0.034600038	-0.039835207	-0.027049426	-0.0450451	-0.037211247	-0.03237998	-0.033273704	-0.008389983	-0.03302241	-0.021685388	-0.034309715	-0.014765169	-0.031495176	-0.05673376	-0.0127945095	-0.024045706	-0.044402193	-0.024583232	-0.019550137	-0.023043118	0.057917822	0.043757588	0.04879575	0.059834063	0.058775872	0.05017332	0.041747123	0.047287006	0.015101077	0.05825743	0.0433103	0.025160663	0.0657412	0.0595547	0.034273427	0.026065681	0.03419678	0.05150398	0.07121822	0.03823707	0.03837852	0.05392617	0.05760856	0.057020973	0.03585459	0.043172065	0.050809957	0.045677636	0.044427335	0.04491084	0.052256368	0.042410545	0.03218573	0.051023226	0.0382916	0.04528898	0.056927547	0.046828344	0.047158875	0.05019557	0.030140331	0.06260445	0.029666334	0.027161958	0.020722428	0.0223288	0.028177224	0.021790212	0.034279887	0.032279655	0.021013368	0.018829396	0.026951205	0.03416543	0.02710447	0.03733593	0.0229808	0.017650476	0.0008902665	0.02588179	0.020965882	0.022449896	0.020896567	0.008199343	0.013211883	0.00014699537	0.0035829993	0.006348652	0.00091997767	0.0051596505	0.011619062	-0.0029408426	0.0072007477	0.012238407	0.0034278461	0.005204933	0.005895671	0.0010185385	0.009990782	0.0032462473	0.0021628556	0.010570888	-2.8854256e-05	0.0055222926
112	2.000000128	-0.0071766465	-0.033026442	-0.034325276	-0.029874777	-0.03031747	-0.021925025	-0.029165119	-0.03743779	-0.019164916	-0.024312254	-0.018124398	-0.028784482	-0.014752595	-0.019627998	-0.03287198	-0.021193039	-0.016871229	-0.027250167	-0.02731155	-0.02374549	-0.024364034	0.071006134	0.04995753	0.056512937	0.051022656	0.070611306	0.03849297	0.05870611	0.050819803	0.032530326	0.059887815	0.058347598	0.03948386	0.07140377	0.06240204	0.039983045	0.034887597	0.03890876	0.05531535	0.079770006	0.05951767	0.051655583	0.09539527	0.08345092	0.0819455	0.075145	0.0797441	0.07171664	0.07409232	0.07587618	0.07295456	0.097049706	0.07598988	0.063517734	0.09182865	0.06971414	0.058459003	0.09210323	0.08728853	0.07272485	0.07710556	0.06627959	0.08903564	0.09288266	0.08054316	0.07828818	0.07612921	0.076843336	0.07791212	0.081064135	0.08078884	0.07779374	0.073585495	0.07684117	0.08581185	0.07954207	0.09203082	0.07505774	0.06772301	0.06392943	0.0832571	0.06479356	0.077160366	0.07489445	0.07852037	0.07641151	0.06450067	0.062602125	0.073548675	0.06321789	0.06576508	0.07606787	0.058043364	0.06541941	0.066525325	0.06989007	0.06293691	0.065252684	0.057783943	0.070904635	0.06692725	0.06920577	0.07113931	0.06410847	0.06710933
113	2.0178572719999996	-0.016398722	-0.03438716	-0.031259578	-0.04680207	-0.02804556	-0.017966444	-0.031604983	-0.039759234	-0.03260315	-0.026659584	-0.025049476	-0.03561609	-0.026927514	-0.019055441	-0.021710575	-0.034933046	-0.026524186	-0.022367015	-0.038172413	-0.032664984	-0.036889434	0.049785048	0.031239295	0.037328027	0.015200139	0.05484362	0.0104609495	0.050219238	0.031354066	0.02826664	0.04266136	0.04167244	0.036314286	0.044904742	0.03397996	0.025394674	0.02733702	0.025455143	0.029652365	0.055308256	0.05360352	0.041841995	0.09559041	0.07323547	0.07278603	0.07918242	0.082928	0.058885902	0.069288105	0.077184245	0.07019529	0.09916665	0.07274281	0.06709964	0.091565385	0.07078173	0.047336094	0.084235474	0.090747386	0.0664099	0.07297391	0.07661972	0.0753435	0.1201439	0.1000274	0.10647146	0.09660328	0.09530211	0.101774625	0.093123525	0.097910106	0.10420901	0.096381955	0.09436951	0.1011239	0.098134406	0.10839781	0.09770844	0.090307675	0.10248408	0.107733555	0.08171091	0.097846255	0.09552591	0.12136233	0.108702764	0.102245934	0.0948326	0.11143867	0.10103859	0.0979592	0.10654712	0.0966916	0.098543525	0.092062294	0.10655083	0.091381274	0.09619404	0.08848866	0.10318569	0.10211686	0.107671954	0.10034929	0.10032362	0.10064346
114	2.035714416	-0.038101867	-0.039023988	-0.03671962	-0.0636363	-0.038118474	-0.030413728	-0.0422732	-0.044781875	-0.04579729	-0.041071743	-0.042929932	-0.049067084	-0.04588094	-0.03358071	-0.027955273	-0.049331162	-0.046467077	-0.033774626	-0.051247817	-0.046026036	-0.056237068	0.0020592106	-0.012768534	-0.009288804	-0.03672462	0.0148697095	-0.025051463	0.015460786	-0.009448504	-0.0003667814	0.008863605	-0.0028576162	0.01169507	-0.004448066	-0.014013822	-0.0075592147	-0.0012984794	-0.007521578	-0.014815832	0.0037511545	0.019521615	0.0084306495	0.05561657	0.03270539	0.03556319	0.04753851	0.051159058	0.021121562	0.034298643	0.04514622	0.03912405	0.05627015	0.035117153	0.042266566	0.050676256	0.044170234	0.018756416	0.038958658	0.053337168	0.032968357	0.038578603	0.056166954	0.029676713	0.0976247	0.079057954	0.09432132	0.076839186	0.074594	0.08469731	0.06906795	0.076724954	0.08731394	0.07848764	0.075209856	0.076659136	0.07737825	0.08011738	0.08094906	0.07904618	0.099823155	0.08885441	0.06943071	0.07763462	0.075761996	0.11599934	0.097343035	0.09794602	0.08927946	0.10448061	0.09908195	0.08898519	0.09439101	0.09827244	0.092712045	0.081000805	0.09984879	0.08154294	0.08844692	0.08575804	0.09428514	0.096109115	0.103061184	0.08979571	0.09547784	0.09464674
115	2.05357156	-0.05537919	-0.045634754	-0.047226224	-0.0690922	-0.053256497	-0.05070829	-0.056188524	-0.052223876	-0.0558697	-0.058403514	-0.061275665	-0.061136086	-0.06079161	-0.053890005	-0.045692965	-0.059106365	-0.063499	-0.05163842	-0.059769075	-0.059048273	-0.07013426	-0.052367277	-0.068732016	-0.067989126	-0.08650102	-0.03916787	-0.061995294	-0.03513903	-0.05967491	-0.043432716	-0.03894535	-0.056864094	-0.030347656	-0.05996147	-0.064610824	-0.049965966	-0.046044853	-0.052791186	-0.06251789	-0.058391266	-0.03162564	-0.0392888	-0.006170447	-0.023951517	-0.016105747	-0.0044389423	-0.0035756351	-0.026790842	-0.016780104	-0.010768036	-0.009887832	-0.012617138	-0.019056829	-0.0026708776	-0.012290125	-0.00029233692	-0.02026088	-0.021835973	-0.009802594	-0.014987976	-0.015736828	0.009259689	-0.02837109	0.036389988	0.02659419	0.043908857	0.02582751	0.019127859	0.032908496	0.018655429	0.023106737	0.03153591	0.027102228	0.025955612	0.022554703	0.025404245	0.018211234	0.029176772	0.036531143	0.054780576	0.03226656	0.030896269	0.025616176	0.024792533	0.06287111	0.043977495	0.051094446	0.046154704	0.052230917	0.054371264	0.040754005	0.04530179	0.058452353	0.046386313	0.035472795	0.051276684	0.03718939	0.04339881	0.04893126	0.044754226	0.049848072	0.054746505	0.0425812	0.050328918	0.04885504
116	2.0714287039999997	-0.06487155	-0.048962913	-0.051965997	-0.058300663	-0.05907112	-0.06556457	-0.06291766	-0.054229528	-0.060386974	-0.06533423	-0.06709901	-0.06180805	-0.0656251	-0.06540418	-0.060572058	-0.06253966	-0.069446675	-0.061807487	-0.059488267	-0.06160832	-0.06614146	-0.09690418	-0.11690079	-0.11663255	-0.11886416	-0.09219684	-0.09547957	-0.084716864	-0.10248302	-0.08786786	-0.09127061	-0.10066868	-0.07556525	-0.107439935	-0.10465941	-0.08845282	-0.09196879	-0.09617114	-0.09876058	-0.111224465	-0.08258108	-0.085789904	-0.066613704	-0.0810141	-0.06879381	-0.057264164	-0.06315399	-0.07186065	-0.066513956	-0.07127642	-0.06342939	-0.07983495	-0.069568984	-0.0537741	-0.07391961	-0.05108508	-0.0623831	-0.07617801	-0.07417089	-0.0654639	-0.072951615	-0.049635164	-0.081240214	-0.03735954	-0.03899182	-0.02903314	-0.039365374	-0.052667297	-0.036490846	-0.043335073	-0.046441272	-0.04241071	-0.039713405	-0.039358184	-0.044216577	-0.041314073	-0.05574422	-0.04018718	-0.02630777	-0.016419342	-0.042409208	-0.026307903	-0.039634746	-0.039160553	-0.017731247	-0.034270346	-0.02191924	-0.022529332	-0.028974215	-0.01977517	-0.0310676	-0.025540086	-0.012020174	-0.026662834	-0.03234765	-0.023378456	-0.028386602	-0.025622731	-0.015186204	-0.030504163	-0.022340873	-0.022340566	-0.027945442	-0.020929618	-0.024331236
117	2.089285848	-0.063299105	-0.037322365	-0.038571082	-0.023825454	-0.035459384	-0.061934106	-0.04804318	-0.0385212	-0.052876312	-0.047985125	-0.0519822	-0.035692766	-0.055312965	-0.052877788	-0.052549284	-0.05454647	-0.05634369	-0.050413083	-0.04321696	-0.04118571	-0.03432149	-0.122136354	-0.14349265	-0.14025703	-0.127718	-0.13017847	-0.118841596	-0.11870655	-0.12541182	-0.1224492	-0.13185304	-0.12335074	-0.10570473	-0.13887365	-0.12692517	-0.11140333	-0.12309451	-0.12499416	-0.114187986	-0.1405215	-0.119235136	-0.116140045	-0.10832042	-0.12565906	-0.11328918	-0.09847209	-0.112516835	-0.106826015	-0.10400305	-0.11789653	-0.10917951	-0.1262716	-0.10590549	-0.0974801	-0.11910253	-0.09818966	-0.099551804	-0.113764636	-0.12079608	-0.11010484	-0.1172099	-0.10205141	-0.12037248	-0.10096104	-0.10062612	-0.10275721	-0.10314346	-0.1183588	-0.10390956	-0.102839366	-0.112697154	-0.11032522	-0.103400536	-0.104537845	-0.10755781	-0.10591375	-0.12039746	-0.10644209	-0.093307644	-0.09053165	-0.11197676	-0.08978679	-0.10040701	-0.09965921	-0.09871953	-0.112583786	-0.09689671	-0.09749285	-0.11394668	-0.10001901	-0.10548766	-0.09986261	-0.0912602	-0.10362904	-0.104219936	-0.10230354	-0.09813958	-0.099001564	-0.0911753	-0.108375005	-0.09945885	-0.10423079	-0.10222677	-0.09739513	-0.10416714
118	2.107142992	-0.032665435	0.00043852298	-0.0006294744	0.04242863	0.028909096	-0.027717246	-0.0002816662	0.0026510246	-0.022494404	0.00253018	-0.012264227	0.027927782	-0.019863138	-0.0054137716	-0.004222623	-0.023433058	-0.0115995575	-0.005304363	-0.0025945113	0.007891011	0.027488677	-0.12272891	-0.14481339	-0.13603128	-0.11619676	-0.1460796	-0.12496828	-0.13088575	-0.12605675	-0.1360819	-0.14722356	-0.123944595	-0.11125145	-0.14913386	-0.12849352	-0.11462123	-0.132038	-0.1336538	-0.108729735	-0.14282472	-0.13540813	-0.122165546	-0.12646227	-0.15069407	-0.144003	-0.12574644	-0.14452378	-0.12990755	-0.12861337	-0.14360303	-0.13900664	-0.14933921	-0.12872946	-0.12692486	-0.14488724	-0.13429101	-0.1261165	-0.13607062	-0.14462724	-0.14273888	-0.14194079	-0.13581322	-0.14450653	-0.14472659	-0.14844093	-0.1595172	-0.15461121	-0.163808	-0.15453607	-0.1493275	-0.16173059	-0.1573514	-0.15240249	-0.15588076	-0.15618551	-0.15587199	-0.16283542	-0.15524791	-0.14847042	-0.1494561	-0.1605924	-0.1445909	-0.14602545	-0.1469197	-0.1582423	-0.17019168	-0.15443443	-0.15883286	-0.18016538	-0.16421296	-0.1645734	-0.16058853	-0.15637264	-0.16290669	-0.16230391	-0.16652164	-0.15563227	-0.15860847	-0.15789047	-0.16793369	-0.16179608	-0.16866083	-0.16121545	-0.15939091	-0.16951276
119	2.1250001359999997	0.042132642	0.061865672	0.055985607	0.13044578	0.1183095	0.041102987	0.07472547	0.06395329	0.035215575	0.08028426	0.05075531	0.11610926	0.046260137	0.07171851	0.08322036	0.03679513	0.06812508	0.07384726	0.059820563	0.07626441	0.104585566	-0.10045315	-0.12308283	-0.1090397	-0.09293133	-0.1399725	-0.110994734	-0.12329407	-0.11082867	-0.12223318	-0.13531108	-0.10883658	-0.09843607	-0.13443692	-0.11048412	-0.10165828	-0.1216911	-0.12216115	-0.091365024	-0.12337666	-0.13142292	-0.10586099	-0.12989905	-0.15567493	-0.15764861	-0.14258106	-0.15914798	-0.14147073	-0.14409684	-0.15303229	-0.15044275	-0.15702932	-0.14197715	-0.14320418	-0.15528035	-0.15501359	-0.14105424	-0.14832716	-0.15173194	-0.15895799	-0.15008922	-0.14971873	-0.1553568	-0.16795643	-0.17803799	-0.19063695	-0.18604812	-0.18568173	-0.1817324	-0.17665838	-0.18741523	-0.18053576	-0.18251008	-0.18480052	-0.18404406	-0.18397981	-0.18086305	-0.18116744	-0.18113135	-0.18435085	-0.1836554	-0.17792259	-0.1727127	-0.17591882	-0.1856906	-0.19796394	-0.18639462	-0.1927693	-0.21513835	-0.19973466	-0.19762543	-0.19528723	-0.19299954	-0.19237344	-0.19495499	-0.20445684	-0.18888035	-0.19303517	-0.19730315	-0.19864433	-0.19672629	-0.20342323	-0.19320053	-0.19457684	-0.20619
120	2.14285728	0.14117564	0.12654315	0.11355989	0.2032967	0.19245142	0.12783104	0.14830507	0.12597081	0.10556394	0.15944892	0.124723226	0.1902249	0.12666531	0.15012331	0.17884877	0.11081142	0.15811212	0.16238151	0.12445613	0.1409297	0.16636275	-0.068693906	-0.08312129	-0.06739419	-0.064863466	-0.11402738	-0.08059853	-0.10153545	-0.08793994	-0.08894133	-0.10351061	-0.08742152	-0.081346236	-0.096322365	-0.07763752	-0.078301124	-0.09829725	-0.092929326	-0.07233585	-0.08894009	-0.110437185	-0.077783436	-0.13119136	-0.1438134	-0.15297441	-0.15056418	-0.15837614	-0.14000759	-0.14941612	-0.15100813	-0.14463821	-0.15448125	-0.14434975	-0.14876468	-0.15304013	-0.15781635	-0.1440824	-0.15019216	-0.14889848	-0.15683046	-0.14498338	-0.14777519	-0.15366274	-0.17121257	-0.18634126	-0.19512627	-0.19194421	-0.18410009	-0.18555427	-0.1824578	-0.18812905	-0.18230875	-0.19194058	-0.18787216	-0.18900979	-0.1880337	-0.17858681	-0.18377298	-0.18733984	-0.19300535	-0.18372265	-0.18298382	-0.17988856	-0.18334346	-0.18257067	-0.19764785	-0.19361876	-0.19597939	-0.2167315	-0.20487282	-0.20166971	-0.19940998	-0.198639	-0.19220254	-0.19885738	-0.21228032	-0.19393012	-0.19885741	-0.20299226	-0.20076835	-0.20122938	-0.20765726	-0.19625495	-0.20045704	-0.21002749
121	2.160714424	0.21024023	0.16739164	0.1517147	0.22016864	0.214315	0.19505374	0.18423146	0.1639791	0.1576615	0.20455182	0.1829586	0.21166913	0.18338366	0.19263901	0.23405981	0.16525853	0.21259043	0.2169836	0.16515405	0.17604569	0.18493141	-0.042386986	-0.031781927	-0.019110141	-0.029744599	-0.069121	-0.04042844	-0.06932751	-0.058774043	-0.054762393	-0.059562773	-0.063832074	-0.06619564	-0.04348863	-0.03476195	-0.046265807	-0.063334465	-0.04969224	-0.053015053	-0.042165	-0.07543434	-0.048770193	-0.1298716	-0.11564639	-0.1293968	-0.14316782	-0.13972364	-0.12101953	-0.13600083	-0.13184914	-0.12139233	-0.1350827	-0.12772374	-0.13916554	-0.13445911	-0.14006123	-0.12984623	-0.13182034	-0.13364647	-0.1351297	-0.12207187	-0.13035727	-0.13483982	-0.15410326	-0.17041098	-0.1751975	-0.1697122	-0.15719	-0.16764703	-0.16561177	-0.16285063	-0.16371419	-0.17715618	-0.16495232	-0.17059544	-0.16932444	-0.1585346	-0.16276316	-0.16726871	-0.17698066	-0.16370848	-0.15999234	-0.1663496	-0.16684183	-0.15854137	-0.17535576	-0.17963272	-0.17393148	-0.18892434	-0.18411954	-0.17940876	-0.1765396	-0.17887565	-0.1704147	-0.17680399	-0.19178197	-0.17443268	-0.17895931	-0.17996983	-0.17894213	-0.18004678	-0.18642324	-0.17499232	-0.18162741	-0.18448964
122	2.1785715679999997	0.20457104	0.16779469	0.15849024	0.17171183	0.1772751	0.20765652	0.1661977	0.16184159	0.1660113	0.19287235	0.19662327	0.17195572	0.18379614	0.18091266	0.21677214	0.172858	0.19984673	0.20653665	0.1661785	0.16660243	0.15580425	-0.01802853	0.024697965	0.031513862	0.021892602	-0.0068799667	0.0059299706	-0.025742317	-0.015421853	-0.026287952	-0.006253362	-0.030433796	-0.044219542	0.014562003	0.016526999	-0.002645945	-0.013045955	0.003462371	-0.02417511	0.016903648	-0.027279755	-0.019651417	-0.10699408	-0.0666537	-0.084335156	-0.10698427	-0.09438374	-0.08012464	-0.094197765	-0.083041765	-0.07654142	-0.08504959	-0.08335576	-0.10354077	-0.09073751	-0.09868821	-0.0893741	-0.080513775	-0.09332587	-0.09045678	-0.07268985	-0.09254361	-0.0880355	-0.11733033	-0.12876543	-0.13199665	-0.11998958	-0.10424451	-0.1270864	-0.123764284	-0.11116116	-0.12299549	-0.13402823	-0.11720886	-0.12764506	-0.12882651	-0.117317915	-0.11643084	-0.12246423	-0.1394988	-0.12297737	-0.114576116	-0.12888508	-0.12539786	-0.12342599	-0.13497774	-0.14581817	-0.13356243	-0.13687353	-0.14172748	-0.13537115	-0.1337911	-0.1402192	-0.13332555	-0.1331718	-0.14669411	-0.13559687	-0.13857411	-0.13637808	-0.13594514	-0.13954009	-0.14362226	-0.13487753	-0.14318192	-0.13528983
123	2.196428712	0.13039969	0.13018858	0.13439964	0.08809668	0.10577296	0.16071779	0.10991041	0.121843226	0.13066469	0.13125305	0.15677477	0.09687888	0.1290208	0.12785442	0.1382852	0.13385147	0.13001141	0.13878526	0.13024427	0.117489554	0.09894027	0.026844746	0.08302254	0.08411188	0.09124146	0.06567988	0.058659513	0.03202707	0.049144335	0.01347376	0.054839835	0.02480369	-0.0010679696	0.07398498	0.07440576	0.053093076	0.052542113	0.06287719	0.023343029	0.083479665	0.03403307	0.019536713	-0.041994695	0.005980816	-0.014409312	-0.03322823	-0.015631653	-0.017678596	-0.022957392	-0.001341154	-0.006785649	0.00061924884	-0.011001889	-0.035493713	-0.016447216	-0.033013515	-0.019849496	0.0046037883	-0.01720672	-0.019556476	0.002994391	-0.030464562	-0.005497675	-0.06201258	-0.062209107	-0.064107895	-0.04638839	-0.030684754	-0.061667766	-0.054802667	-0.036018662	-0.05835448	-0.06281535	-0.046832103	-0.058568295	-0.0643353	-0.049546864	-0.044466857	-0.05594628	-0.08184557	-0.058429904	-0.05384773	-0.064790405	-0.059644867	-0.079203926	-0.0755926	-0.09021467	-0.07706914	-0.064126186	-0.078801945	-0.072560295	-0.07554055	-0.084833555	-0.078951955	-0.07053459	-0.07934818	-0.07841139	-0.080319285	-0.076380745	-0.072018474	-0.0815416	-0.079299316	-0.07807068	-0.08597927	-0.0665835
124	2.2142858559999996	0.038067795	0.07193015	0.08892815	0.011381206	0.033187695	0.08313409	0.04720706	0.062908374	0.07494257	0.051551804	0.08385217	0.02323072	0.05287716	0.06279097	0.044114385	0.07329279	0.045076285	0.05312328	0.074100204	0.051527936	0.040389087	0.10211874	0.13744746	0.13392864	0.15704511	0.1336935	0.11378322	0.099967755	0.12450157	0.08156662	0.11564353	0.09870373	0.06534668	0.13151263	0.12865722	0.11064041	0.120004945	0.121602155	0.08454823	0.14254647	0.102699555	0.075194456	0.0619697	0.09282711	0.07600454	0.06777126	0.08676507	0.05836363	0.064928725	0.0955817	0.0804712	0.10475126	0.075670324	0.055774238	0.07951847	0.050799496	0.06702422	0.10293163	0.0861518	0.07177805	0.08868171	0.05120665	0.10138487	0.01328581	0.025228795	0.02819165	0.0433499	0.052935667	0.02593655	0.03676658	0.054189023	0.027701199	0.028416822	0.040833935	0.033941995	0.025226189	0.042867612	0.04666619	0.02569049	-0.0022246111	0.029836183	0.017652143	0.022548964	0.026156679	-0.017970925	0.0052534835	-0.0106486995	-0.0034027244	0.025986291	0.003579178	0.0070629865	-0.0017334529	-0.011163862	-0.0013578937	0.009465532	0.008474007	-0.0016616988	-0.0029418916	-0.0012275609	0.011258089	-0.003899328	0.006254287	-0.0034961298	-0.008758919	0.017854583
