r(Å)	g(r)
11.28	0.02633885278742687
11.29	0.026014907093464323
11.3	0.025759005153788705
11.31	0.025566552511338436
11.32	0.025431779563168555
11.33	0.02534429483020939
11.34	0.025292435281495274
11.35	0.025265173085272208
11.36	0.025251519226973107
11.37	0.025241353628382424
11.38	0.025224236243726716
11.39	0.0251926053874576
11.4	0.025140582102877285
11.41	0.02506455377330208
11.42	0.024962928012349672
11.43	0.02483635980693133
11.44	0.024687505920697794
11.45	0.024522900698282113
11.46	0.024349879433003374
11.47	0.02417763308388876
11.48	0.02401649533568484
11.49	0.023879111366773453
11.5	0.02377843417525194
11.51	0.023726668710762233
11.52	0.023736211668424545
11.53	0.023819416723599218
11.54	0.023987542928707417
11.55	0.024256714432480342
11.56	0.024631916562491973
11.57	0.025120681772684117
11.58	0.025729118943272233
11.59	0.026461337715418698
11.6	0.027322363634427194
11.61	0.028315462504749256
11.62	0.029434604001803644
11.63	0.030676677556991327
11.64	0.032036961216937665
11.65	0.03350912855930832
11.66	0.03508849413075388
11.67	0.036763454705023735
11.68	0.03852106120342391
11.69	0.04034967786810972
11.7	0.04223644076796074
11.71	0.044167954056179126
11.72	0.046130522380841144
11.73	0.04810704790282361
11.74	0.05008186952057514
11.75	0.05203949421101339
11.76	0.05396436695640716
11.77	0.055839266862323766
11.78	0.05764611562024158
11.79	0.059370785416389515
11.8	0.06099793911961626
11.81	0.0625124057260511
11.82	0.06389952194772808
11.83	0.0651392020316941
11.84	0.06621951528120928
11.85	0.06712970934193674
11.86	0.06785758985116119
11.87	0.06839179884214175
11.88	0.06872158418218433
11.89	0.06882556791072492
11.9	0.06870635656038337
11.91	0.06835692292840478
11.92	0.06777162105982493
11.93	0.06694629350359449
11.94	0.0658735211618513
11.95	0.06454873115539472
11.96	0.0629817993629308
11.97	0.06117592127594229
11.98	0.05913675831625698
11.99	0.05687186515578602
12.0	0.054383376759840174
12.01	0.05168947873904872
12.02	0.04880896936571644
12.03	0.04575912702482765
12.04	0.042559748968289624
12.05	0.039232469347206145
12.06	0.03579750862680431
12.07	0.03228775791185745
12.08	0.02873064059716235
12.09	0.025154716373776975
12.1	0.021589342163011005
12.11	0.018065559743362103
12.12	0.014615977526851953
12.13	0.011268315591703049
12.14	0.008049858291275358
12.15	0.0049862350671210365
12.16	0.0021007507216006527
12.17	-0.0005776606486134206
12.18	-0.003035568442860126
12.19	-0.005262878610295063
12.2	-0.007250675435956144
12.21	-0.008994259688482331
12.22	-0.010492401872564283
12.23	-0.011738870172390059
12.24	-0.01275488847360029
12.25	-0.013553882907673565
12.26	-0.01415310789394264
12.27	-0.014573058993727961
12.28	-0.014834165019781631
12.29	-0.01496348206746978
12.3	-0.014993350321052978
12.31	-0.014952058816303682
12.32	-0.014867913692836243
12.33	-0.014768582374941719
12.34	-0.014681751894404682
12.35	-0.014632507995643085
12.36	-0.014641490749704111
12.37	-0.014725675692452977
12.38	-0.014898824368889452
12.39	-0.015170626518444363
12.4	-0.015550631865058229
12.41	-0.016034014560168397
12.42	-0.016616398640179053
12.43	-0.017289516303785835
12.44	-0.01804154878623765
12.45	-0.018858657149669833
12.46	-0.019722068001694404
12.47	-0.020610039977041805
12.48	-0.02150219815400467
12.49	-0.022377477028537762
12.5	-0.02321552584967057
12.51	-0.023993687250947304
12.52	-0.02469508530379294
12.53	-0.025305588753352426
12.54	-0.025813262344369536
12.55	-0.026209540136534204
12.56	-0.02648813834322694
12.57	-0.026642793175992496
12.58	-0.026681304506181336
12.59	-0.026609412165373714
12.6	-0.026435513614620154
12.61	-0.026170760355742062
12.62	-0.025827016597465335
12.63	-0.02542005982577744
12.64	-0.02496807159068659
12.65	-0.024487150345929187
12.66	-0.023993024103173277
12.67	-0.02350062612343773
12.68	-0.023024736202999274
12.69	-0.022577324406578336
12.7	-0.02216745593809677
12.71	-0.021802151429170413
12.72	-0.021486076903317164
12.73	-0.021221870846994784
12.74	-0.02101121074464618
12.75	-0.020849528110220894
12.76	-0.02073258585647808
12.77	-0.020655315297527732
12.78	-0.02061150282301205
12.79	-0.02059516514515569
12.8	-0.02059949478347023
12.81	-0.020617705516224882
12.82	-0.020645136241317807
12.83	-0.020677981312085092
12.84	-0.020714127472733934
12.85	-0.02075325222475466
12.86	-0.020796502254469384
12.87	-0.020846802090732974
12.88	-0.02090842837481277
12.89	-0.020986899989666852
12.9	-0.021088450521037694
12.91	-0.021221487982961973
12.92	-0.021391262871366168
12.93	-0.021603739556991908
12.94	-0.02186382175919077
12.95	-0.02217494007648224
12.96	-0.02254009827788317
12.97	-0.022958547570191
12.98	-0.02342569715269438
12.99	-0.02393593215831158
13.0	-0.024481372704956872
13.01	-0.025051778939567226
13.02	-0.025635078007253953
13.03	-0.02621571505688136
13.04	-0.026778596643093455
13.05	-0.027307952183947437
13.06	-0.027788162665396632
13.07	-0.028203037766452055
13.08	-0.028535302512507466
13.09	-0.028775461770193744
13.1	-0.028914049400861064
13.11	-0.028943685553449394
13.12	-0.028860405006650436
13.13	-0.02865963834011087
13.14	-0.02834473296418971
13.15	-0.027924256529186953
13.16	-0.02740664816652094
13.17	-0.026802983817579062
13.18	-0.026126147640073594
13.19	-0.025388473489925234
13.2	-0.02460900098948482
13.21	-0.023803036818927148
13.22	-0.022985229261340168
13.23	-0.022168857131225073
13.24	-0.02136542750573389
13.25	-0.02058458062723023
13.26	-0.019831147454627662
13.27	-0.01910699712137931
13.28	-0.018410641873689237
13.29	-0.01773714822298622
13.3	-0.017078454101611018
13.31	-0.01642206339815855
13.32	-0.015753796307120593
13.33	-0.015057795644316863
13.34	-0.014317443002863639
13.35	-0.013515462625015351
13.36	-0.012630390780068668
13.37	-0.011649875966424306
13.38	-0.010561492735902456
13.39	-0.009355390880662173
13.4	-0.008025181554605298
13.41	-0.006566596858969653
13.42	-0.004978939101504598
13.43	-0.0032743723345801667
13.44	-0.0014643781923604493
13.45	0.0004354787598153109
13.46	0.002405946934256553
13.47	0.004425402978140092
13.48	0.006466194863981034
13.49	0.008500722563349994
13.5	0.010502067213999267
13.51	0.012443749020273565
13.52	0.014300463783704753
13.53	0.01604309471542087
13.54	0.01765635628985751
13.55	0.019125605281325342
13.56	0.020440518280214093
13.57	0.021595373925347383
13.58	0.022587347692069937
13.59	0.023418386733267793
13.6	0.024104513735602406
13.61	0.024660317019501665
13.62	0.025103510642290994
13.63	0.025454823986251984
13.64	0.025735321133891098
13.65	0.02597133967110765
13.66	0.026186968037084313
13.67	0.026403757782771597
13.68	0.02664063425922314
13.69	0.02691292109022858
13.7	0.027234912757236218
13.71	0.02761043500581306
13.72	0.028039567158933743
13.73	0.028517182386586848
13.74	0.029032868497599784
13.75	0.029571045241168603
13.76	0.03010970894635112
13.77	0.030623491972897154
13.78	0.031085142944766275
13.79	0.031466120365403194
13.8	0.031736890472075396
13.81	0.03186312224838095
13.82	0.0318190739578077
13.83	0.03158463665039046
13.84	0.031141708377017352
13.85	0.0304775950290479
13.86	0.029585477347532807
13.87	0.028453888532255167
13.88	0.02710307009444457
13.89	0.025547962206525998
13.9	0.023810156673814697
13.91	0.021917097394230867
13.92	0.019899831001416235
13.93	0.017797156962773952
13.94	0.015653664867775863
13.95	0.013511206200941928
13.96	0.011411319313497925
13.97	0.009394265169760718
13.98	0.007503662398045785
13.99	0.005772333494695303
14.0	0.00422552229047124
14.01	0.0028839243663811853
14.02	0.001761202252352767
14.03	0.000864020104023977
14.04	0.00020098263392487326
14.05	-0.00025009402025788496
14.06	-0.0005070238257720572
14.07	-0.0005940209011656705
14.08	-0.0005407955827039235
14.09	-0.0003800271806830846
14.1	-0.00015137064083359242
14.11	0.00010279279216374171
14.12	0.00034376452570872296
14.13	0.0005344826243600664
14.14	0.0006409180614774801
14.15	0.0006277750793750592
14.16	0.0004725914912457885
14.17	0.0001605729886431373
14.18	-0.0003175262667820533
14.19	-0.0009634083304304042
14.2	-0.0017717329063713372
14.21	-0.0027345799765622347
14.22	-0.0038221588863136535
14.23	-0.005006862905558851
14.24	-0.006256120651271013
14.25	-0.007533615442396835
14.26	-0.008799349502100373
14.27	-0.010009713560537481
14.28	-0.011125933147001277
14.29	-0.01211126759167891
14.3	-0.012932577885579444
14.31	-0.013561539264774325
14.32	-0.013966063627003478
14.33	-0.014136174697866544
14.34	-0.01406737873423125
14.35	-0.013760269497164024
14.36	-0.013222952343290073
14.37	-0.012469516484550636
14.38	-0.011515793858084988
14.39	-0.010401199156958918
14.4	-0.009159240363598053
14.41	-0.007826973089433809
14.42	-0.006443538639059554
14.43	-0.005049633407232301
14.44	-0.0036880078287675477
14.45	-0.0023958892217125216
14.46	-0.001206647032115038
14.47	-0.00014914443285340973
14.48	0.0007531402340132942
14.49	0.001474923600368161
14.5	0.0020106448083077044
14.51	0.0023592661470770437
14.52	0.002524294629778323
14.53	0.002515362803060528
14.54	0.0023466772589433305
14.55	0.002034333467281879
14.56	0.0016100919706283356
14.57	0.0011005907440386764
14.58	0.0005336989086457411
14.59	-6.272611769020386e-05
14.6	-0.0006613928109713285
14.61	-0.001235991762144062
14.62	-0.0017661099213546194
14.63	-0.002235753043194677
14.64	-0.0026338510697438977
14.65	-0.0029546601816209384
14.66	-0.0031948624687843097
14.67	-0.0033633841682704224
14.68	-0.0034723885245240282
14.69	-0.003537815606781458
14.7	-0.003579442857451931
14.71	-0.0036201752728607373
14.72	-0.0036874273847312677
14.73	-0.0038067997066527637
14.74	-0.004003228567898143
14.75	-0.004299973465205165
14.76	-0.004717581119883185
14.77	-0.005277044807770359
14.78	-0.005991243897074727
14.79	-0.006862573110027803
14.8	-0.007891388644065134
14.81	-0.009072190450803874
14.82	-0.01039356919353196
14.83	-0.011843055040821837
14.84	-0.01339144480270893
14.85	-0.015010349567988412
14.86	-0.016668588967734932
14.87	-0.018332527061886816
14.88	-0.019966533758495553
14.89	-0.021530636618996457
14.9	-0.02299157788700179
14.91	-0.02431772670156973
14.92	-0.02548024872313115
14.93	-0.026454903369467098
14.94	-0.027215980377863658
14.95	-0.02775001652314235
14.96	-0.02805575468504906
14.97	-0.028133472612113297
14.98	-0.027989299169900894
14.99	-0.02763591457236092
15.0	-0.027083537690901105
15.01	-0.026365361416215483
15.02	-0.02551062932524184
15.03	-0.024550750396216126
15.04	-0.023519022801627543
15.05	-0.02244982114334093
15.06	-0.021379846583409634
15.07	-0.02034355508865615
15.08	-0.019371197380572358
15.09	-0.018489994709067425
15.1	-0.01772271987406504
15.11	-0.01709190688379847
15.12	-0.016610218687576617
15.13	-0.016280658068638543
15.14	-0.01610381479563261
15.15	-0.016074668925853852
15.16	-0.016183054105069594
15.17	-0.01641856408423903
15.18	-0.016754828401004285
15.19	-0.017167854418620454
15.2	-0.017631671953484362
15.21	-0.018118605777518115
15.22	-0.01859990148203028
15.23	-0.019044400759369084
15.24	-0.019425540208965142
15.25	-0.019718594798827538
15.26	-0.019901909115413785
15.27	-0.01995679899369851
15.28	-0.019864099615794162
15.29	-0.01961457506834119
15.3	-0.01920650596340212
15.31	-0.01863976299170378
15.32	-0.01791853068001248
15.33	-0.017051293321215577
15.34	-0.016044666855299816
15.35	-0.014922206674045313
15.36	-0.013703455770233464
15.37	-0.012409748905873874
15.38	-0.011063943725832637
15.39	-0.009689539508726086
15.4	-0.008311752234599346
15.41	-0.00695474349610492
15.42	-0.00564004964350906
15.43	-0.0043873419572548755
15.44	-0.00321396975192767
15.45	-0.002138057950901495
15.46	-0.0011706099575388151
15.47	-0.0003174381048266506
15.48	0.00041708297208309375
15.49	0.0010318626848506707
15.5	0.0015290012404043374
15.51	0.0019082752831157679
15.52	0.0021838928719668527
15.53	0.0023667003587550806
15.54	0.0024692518610275327
15.55	0.002505578276804865
15.56	0.0024901944698165757
15.57	0.0024393276778982287
15.58	0.0023707215822976746
15.59	0.0022998078805955835
15.6	0.002241269806096069
15.61	0.0022086730261615672
15.62	0.0022159369964820375
15.63	0.002273597707057151
15.64	0.0023891806624238843
15.65	0.002568925368606423
15.66	0.0028170057536418547
15.67	0.0031354851198538425
15.68	0.0035280298808771926
15.69	0.003988610016083749
15.7	0.004513117843452874
15.71	0.005095868002063297
15.72	0.005729816946612898
15.73	0.0064073646098014025
15.74	0.007119199468949344
15.75	0.007853892968763265
15.76	0.00860127780772002
15.77	0.009351092745642497
15.78	0.010093273480253795
15.79	0.010816986887652313
15.8	0.011512989286418973
15.81	0.01217314371853273
15.82	0.012790186281123272
15.83	0.013357808563314144
15.84	0.013870739770801666
15.85	0.014321850496732291
15.86	0.01471108707648694
15.87	0.01503703630377562
15.88	0.015299222718553218
15.89	0.015498020783529687
15.9	0.01563388883713701
15.91	0.015708301256559642
15.92	0.015726371363825375
15.93	0.015691845085745948
15.94	0.015608628160511895
15.95	0.01548095474367206
15.96	0.015311865370273292
15.97	0.015107010833346979
15.98	0.014871437016479083
15.99	0.014609165075525676
16.0	0.01432420611186136
16.01	0.014020055784178975
16.02	0.013699359181168491
16.03	0.013365848499099497
16.04	0.013021985439677586
16.05	0.012669889461283113
16.06	0.012311086921449554
16.07	0.011946932532677756
16.08	0.011578609896154335
16.09	0.011207132033486666
16.1	0.010833174385026623
16.11	0.010457326998757899
16.12	0.010080069696625116
16.13	0.009701755694230707
16.14	0.009322912802258276
16.15	0.008944000717443501
16.16	0.008565477997082627
16.17	0.00818781040286276
16.18	0.0078114875489108115
16.19	0.007437081138167323
16.2	0.007065003287973659
16.21	0.006695623498511938
16.22	0.0063292438403786955
16.23	0.005966040995986299
16.24	0.005606133080484632
16.25	0.00524939723848783
16.26	0.004895462090924063
16.27	0.004543865990678131
16.28	0.004194032447958462
16.29	0.0038452373673130147
16.3	0.0034966674169454315
16.31	0.0031474583383824806
16.32	0.002796868639184158
16.33	0.0024442651774512214
16.34	0.002089207016350181
16.35	0.0017314984515106602
16.36	0.0013711998023638872
16.37	0.0010091003388127406
16.38	0.0006462978003064501
16.39	0.00028438094720362184
16.4	-7.453904287402224e-05
16.41	-0.0004276411452193152
16.42	-0.0007714459295182774
16.43	-0.0011024578129494866
16.44	-0.0014166893159887062
16.45	-0.0017098593178470622
16.46	-0.0019775660091300162
16.47	-0.0022138870434024183
16.48	-0.002415148524638644
16.49	-0.0025776936486332502
16.5	-0.002697997080246761
16.51	-0.0027731464998348443
16.52	-0.0028005876760408555
16.53	-0.002777070914364521
16.54	-0.0027046380018858063
16.55	-0.002584160512639988
16.56	-0.002417639917475567
16.57	-0.002208122784849831
16.58	-0.0019588923567196437
16.59	-0.001675557029857777
16.6	-0.0013653934111840238
16.61	-0.0010353114526499008
16.62	-0.000692796834939502
16.63	-0.0003456902770336834
16.64	-2.5430777454982234e-06
16.65	0.0003282760035965282
16.66	0.0006392116097602152
16.67	0.0009232361906527098
16.68	0.0011740586389503704
16.69	0.0013859443138473093
16.7	0.001552873510866637
16.71	0.001673780253485302
16.72	0.0017471736181339237
16.73	0.0017729446985557118
16.74	0.001752322196319156
16.75	0.0016867573195452623
16.76	0.0015805061118054908
16.77	0.0014397686472212845
16.78	0.0012704891052570666
16.79	0.001079304347535781
16.8	0.000873341167597852
16.81	0.0006600463554297109
16.82	0.0004476187183395375
16.83	0.00024326797414631063
16.84	5.3698196677998133e-05
16.85	-0.00011505876205986088
16.86	-0.00025744930283577716
16.87	-0.00036798096134527114
16.88	-0.0004447775555842526
16.89	-0.00048599928744241794
16.9	-0.0004909359015120573
16.91	-0.0004599953698967152
16.92	-0.0003937520846352127
16.93	-0.0002950891950470602
16.94	-0.00016830013836655056
16.95	-1.749317816790441e-05
16.96	0.0001527480490080002
16.97	0.00033751692975092507
16.98	0.0005319581199700885
16.99	0.0007303704254438825
17.0	0.0009279466397561498
17.01	0.0011203348521622303
17.02	0.0013036767289766882
17.03	0.0014745268731243266
17.04	0.0016296933228070465
17.05	0.001767889965147762
17.06	0.0018880471418162292
17.07	0.001989721844849579
17.08	0.002073119570039861
17.09	0.002138453222043979
17.1	0.0021871497598452416
17.11	0.0022212003164487903
17.12	0.002242347168697423
17.13	0.0022524544900019983
17.14	0.0022533978384384756
17.15	0.002246663073843136
17.16	0.002234235575812704
17.17	0.0022174598778654797
17.18	0.0021973555320606852
17.19	0.0021746651267898764
17.2	0.0021498080467442504
17.21	0.0021229284297372697
17.22	0.0020940526009856075
17.23	0.002062995488491537
17.24	0.0020295176895059885
17.25	0.001993364718672508
17.26	0.001954313933342111
17.27	0.0019124321409927925
17.28	0.0018680903708205854
17.29	0.0018219005936087607
17.3	0.0017748007762758977
17.31	0.0017280695223026443
17.32	0.0016835742575089796
17.33	0.0016433259547784518
17.34	0.0016096187161234177
17.35	0.0015849201337425622
17.36	0.0015718474845572983
17.37	0.0015732915252882895
17.38	0.0015923924267263745
17.39	0.0016309492421631155
17.4	0.0016909894097347777
17.41	0.0017741638864042786
17.42	0.001881632101009223
17.43	0.0020148448411730913
17.44	0.0021734477862317414
17.45	0.0023562063741761063
17.46	0.002561765284249895
17.47	0.0027881933214908283
17.48	0.0030329850639679856
17.49	0.0032937564810220366
17.5	0.003566079075245754
17.51	0.003846196840088023
17.52	0.004130192994642012
17.53	0.004414144307353429
17.54	0.004694059603442047
17.55	0.00496585690500384
17.56	0.005226392824795534
17.57	0.005472838160084592
17.58	0.005702865714924954
17.59	0.0059147378105638415
17.6	0.00610665251840703
17.61	0.006278484575755194
17.62	0.006430894988104341
17.63	0.00656480824260397
17.64	0.006681725017842699
17.65	0.00678366782900941
17.66	0.006872628567950567
17.67	0.006952306541571529
17.68	0.007025864066419141
17.69	0.007096621740812603
17.7	0.007167976470490167
17.71	0.007243452274110385
17.72	0.007326730367649192
17.73	0.007420750396426645
17.74	0.0075283533895795784
17.75	0.007652094369621776
17.76	0.007794186964810601
17.77	0.007957301251767412
17.78	0.008142584281925602
17.79	0.00835066503040216
17.8	0.00858214075120789
17.81	0.008837160589391546
17.82	0.009115494950882486
17.83	0.00941757280703781
17.84	0.0097409419683534
17.85	0.010083964160244152
17.86	0.010444544158233593
17.87	0.010820153707140068
17.88	0.011207945871943403
17.89	0.01160425085257677
17.9	0.012004631022073498
17.91	0.012404605952798464
17.92	0.012799298822061767
17.93	0.013183429995887064
17.94	0.013550566408102815
17.95	0.013894732608257687
17.96	0.01421017670663638
17.97	0.014490889439537247
17.98	0.014730994922001917
17.99	0.014924742780570321
18.0	0.015064357492274083
18.01	0.015147674500517239
18.02	0.015171344086226335
18.03	0.015132921549676603
18.04	0.015031238490362031
18.05	0.014865076794256749
18.06	0.014635745054106142
18.07	0.01434878814927254
18.08	0.014009328432877166
18.09	0.013624094687406663
18.1	0.013201313373297774
18.11	0.012750011935178662
18.12	0.012282718313233021
18.13	0.011811836103493789
18.14	0.011350016628243531
18.15	0.010910195405855916
18.16	0.010505472546473604
18.17	0.010151205381560002
18.18	0.00985708704119137
18.19	0.009633160044621447
18.2	0.009487747938212054
18.21	0.009427141558387753
18.22	0.00945737366631405
18.23	0.009580468946031262
18.24	0.009791808013375314
18.25	0.010086774217722305
18.26	0.01045798399875908
18.27	0.010895449473469099
18.28	0.01138834143184797
18.29	0.011919328726661682
18.3	0.012471302330366862
18.31	0.013026697100086748
18.32	0.013567389961380738
18.33	0.014074907439876161
18.34	0.01452839705648512
18.35	0.014913203293115851
18.36	0.015215040451059592
18.37	0.015421951816788182
18.38	0.015524772924723318
18.39	0.015514755249697254
18.4	0.015388849646040814
18.41	0.01515199840689263
18.42	0.014809491847097012
18.43	0.014370091960991593
18.44	0.013845774346533224
18.45	0.013249263458428029
18.46	0.012601591955450964
18.47	0.01192295105746577
18.48	0.011233860465308942
18.49	0.010555233116932072
18.5	0.009908046079960764
18.51	0.009315110862500808
18.52	0.008792507731414712
18.53	0.008355186161700057
18.54	0.00801509333686068
18.55	0.007780735122094873
18.56	0.007659721278834963
18.57	0.007652751704091076
18.58	0.007752745859982868
18.59	0.007951875259722962
18.6	0.008238741335266697
18.61	0.008598785052057245
18.62	0.009016293711865075
18.63	0.009468546240405162
18.64	0.009934323857023086
18.65	0.010392568266009428
18.66	0.010822650807621459
18.67	0.01120450566462694
18.68	0.011517200311810916
18.69	0.011748484302227302
18.7	0.011887330569497312
18.71	0.011926476603551506
18.72	0.01186267374725447
18.73	0.011694242758721551
18.74	0.0114273521864795
18.75	0.01107465241040162
18.76	0.010649744519298454
18.77	0.010169354838986178
18.78	0.009652759297421709
18.79	0.009121569931960116
18.8	0.008600102418407918
18.81	0.008110791005769946
18.82	0.00767513225151184
18.83	0.007312992785412753
18.84	0.007042995173865196
18.85	0.0068837797007281765
18.86	0.006841411882152704
18.87	0.006921687085545969
18.88	0.007125945355245689
18.89	0.007451026090325774
18.9	0.007892177003733014
18.91	0.008435591310885115
18.92	0.009061989270187087
18.93	0.009751783499973854
18.94	0.010482875987298135
18.95	0.011231447557019214
18.96	0.01197109106618588
18.97	0.01267578563332683
18.98	0.013322009513523803
18.99	0.013888065950979467
19.0	0.014354915945362201
19.01	0.014705305755806752
19.02	0.014923053149988763
19.03	0.01500623322066219
19.04	0.014952726775525615
19.05	0.014765013608999511
19.06	0.014450075529361173
19.07	0.014016096080764817
19.08	0.013480600053445868
19.09	0.01286509526090196
19.1	0.012190783220218382
19.11	0.01148049362203396
19.12	0.010757854814019252
19.13	0.010048311115437247
19.14	0.009375388560259657
19.15	0.0087596752301915
19.16	0.008219293480251522
19.17	0.007769280246414434
19.18	0.0074225787857644665
19.19	0.007189884601377594
19.2	0.007069768381544939
19.21	0.007060796768966426
19.22	0.0071576169997660255
19.23	0.007351268659632093
19.24	0.0076318005935259725
19.25	0.007982080299187122
19.26	0.008383190276823771
19.27	0.0088169591510312
19.28	0.009264809764676474
19.29	0.009708498864925641
19.3	0.010128831547787542
19.31	0.010510577030244939
19.32	0.010841023903321978
19.33	0.011110152571921716
19.34	0.011311014265429131
19.35	0.011438821229592389
19.36	0.0114917422415447
19.37	0.011475949722018708
19.38	0.011397742527950783
19.39	0.01126593128602238
19.4	0.0110913939625219
19.41	0.010886028321539842
19.42	0.010664714601668068
19.43	0.010441650650782952
19.44	0.010229967962467668
19.45	0.01004175105845051
19.46	0.009887523874537063
19.47	0.00977836557975409
19.48	0.009718256310595086
19.49	0.00971005660923241
19.5	0.009753941370112762
19.51	0.009847344864895469
19.52	0.009985703490162368
19.53	0.010161454576324336
19.54	0.010363073657025712
19.55	0.010579272108689253
19.56	0.010797840492173805
19.57	0.011006208411793228
19.58	0.011190740128058096
19.59	0.011339369820590472
19.6	0.011442519604391355
19.61	0.011492034090396563
19.62	0.011481953493084451
19.63	0.011408837809488426
19.64	0.011268601703337766
19.65	0.011067071820455965
19.66	0.010809349538242752
19.67	0.010502942695718942
19.68	0.01015749701790769
19.69	0.009784145482532924
19.7	0.009396425309026402
19.71	0.00900886917692989
19.72	0.008635091233772152
19.73	0.008288287041253839
19.74	0.007980665533621312
19.75	0.007725203024690708
19.76	0.007530283609454291
19.77	0.0074012729218645434
19.78	0.007341896210925736
19.79	0.007353295242693569
19.8	0.007434082502987827
19.81	0.00758320686314129
19.82	0.007790324534784676
19.83	0.008046833235269668
19.84	0.008342625381765445
19.85	0.00866656067553695
19.86	0.009006984793199613
19.87	0.009351278648875083
19.88	0.009687726377445638
19.89	0.010006257555471909
19.9	0.010298266864266159
19.91	0.010556955865252626
19.92	0.010776039414602367
19.93	0.01095396687348238
19.94	0.01109155791518246
19.95	0.011191259740133686
19.96	0.011257534884817622
19.97	0.011296545525449564
19.98	0.011315575483999973
19.99	0.011324754530026904
20.0	0.011333200932966858
20.01	0.011349913639254972
20.02	0.011383274076479766
20.03	0.011441263152157322
20.04	0.01153031820735495
20.05	0.011653157537003467
20.06	0.011811088915754442
20.07	0.012003038766914442
20.08	0.012225551375832144
20.09	0.012473439259998775
20.1	0.012737237832021742
20.11	0.013006435036497122
20.12	0.013269460547218226
20.13	0.013513862585170844
20.14	0.01372658465375054
20.15	0.01389220679535974
20.16	0.014000597692070627
20.17	0.01404162605985626
20.18	0.014007192278343239
20.19	0.013891650859153004
20.2	0.013690288833950293
20.21	0.013403087060291696
20.22	0.01303686295119899
20.23	0.012599067088955862
20.24	0.012100247038162926
20.25	0.011553779963111244
20.26	0.010974973659633624
20.27	0.010383942680376346
20.28	0.009800237882177099
20.29	0.009243485904290694
20.3	0.008733056807360251
20.31	0.008287825657277925
20.32	0.007928888255180677
20.33	0.007666963616692946
20.34	0.007512716526607122
20.35	0.0074732253934770565
20.36	0.00755169298110181
20.37	0.0077498923236617445
20.38	0.008062386617886719
20.39	0.008475700289948374
20.4	0.00897606488216185
20.41	0.009546387571141901
20.42	0.010166790635491085
20.43	0.010815354966962842
20.44	0.011466075730183434
20.45	0.012094816537122743
20.46	0.012678302242680739
20.47	0.013194620847069016
20.48	0.013623266263501965
20.49	0.013942502133998724
20.5	0.014143851067983437
20.51	0.014219075774838275
20.52	0.014164470165321519
20.53	0.013981025680618209
20.54	0.013671576839206945
20.55	0.013247562861639306
20.56	0.012727734206651298
20.57	0.012130988448164848
20.58	0.011479200857034022
20.59	0.010796431180042698
20.6	0.010109154020336186
20.61	0.009445194754243325
20.62	0.008829696068921256
20.63	0.008286136425530999
20.64	0.007835505573225099
20.65	0.007496711571488013
20.66	0.007288685927761329
20.67	0.007214984258084978
20.68	0.007279181387686351
20.69	0.00747984572620819
20.7	0.007810551360502127
20.71	0.008262833520591206
20.72	0.008819037049659695
20.73	0.009455729983170458
20.74	0.010149582771757149
20.75	0.010875002248517673
20.76	0.011605043312104879
20.77	0.012309857071020835
20.78	0.012961787311108641
20.79	0.013536078781925975
20.8	0.014010332068848275
20.81	0.014365515398318096
20.82	0.014585010826589029
20.83	0.014653203489927602
20.84	0.01457122397648114
20.85	0.01433955388237107
20.86	0.013963755480305595
20.87	0.013454278610230963
20.88	0.012823258255966863
20.89	0.012092225257729017
20.9	0.01128701196041415
20.91	0.010432865970207095
20.92	0.009556546051308179
20.93	0.008685419001024708
20.94	0.00784946439473111
20.95	0.00707463142682252
20.96	0.006383861926433476
20.97	0.005797275029896576
20.98	0.005331300320905785
20.99	0.004999894537676908
21.0	0.0048150419575991865
21.01	0.00477316368900671
21.02	0.004871406235491982
21.03	0.0051022978449686285
21.04	0.005454073566221296
21.05	0.0059136902280733095
21.06	0.006459574034954341
21.07	0.00706745264807529
21.08	0.007713925086035522
21.09	0.008374809204403921
21.1	0.009025979568321407
21.11	0.009641370888818113
21.12	0.010199783225032899
21.13	0.010682735516026276
21.14	0.011074711778641833
21.15	0.011363764328103154
21.16	0.01154025614460441
21.17	0.011597269496291251
21.18	0.011540258956153737
21.19	0.011374236018670714
21.2	0.011107943257754771
21.21	0.01075345130707328
21.22	0.010323952030145578
21.23	0.009839028424232121
21.24	0.009319229824699793
21.25	0.008784235497253268
21.26	0.008253731452759427
21.27	0.0077467205831400765
21.28	0.007283853311450095
21.29	0.006879524525474134
21.3	0.0065462792174492135
21.31	0.006293820700425501
21.32	0.006128620654541339
21.33	0.006055134334514323
21.34	0.006074768860300006
21.35	0.006179687298619729
21.36	0.00636249673150191
21.37	0.0066130413072231775
21.38	0.006918881793930076
21.39	0.007266549296454761
21.4	0.007638570597350514
21.41	0.008017873619840077
21.42	0.008388276329240663
21.43	0.008734236075822022
21.44	0.009041376484062669
21.45	0.009293698827063657
21.46	0.009482871606492416
21.47	0.009601351465765573
21.48	0.009644195850246562
21.49	0.009609320531554055
21.5	0.009496232149961759
21.51	0.009307497912851237
21.52	0.009052555000598539
21.53	0.00874024051425637
21.54	0.00838124782218519
21.55	0.007987763036254591
21.56	0.007572768470329394
21.57	0.007151464450591782
21.58	0.006737930103193124
21.59	0.006345284612937374
21.6	0.005985660724587616
21.61	0.005669778285110727
21.62	0.005409896777213152
21.63	0.005210259758270164
21.64	0.005075177727926761
21.65	0.005006623491305873
21.66	0.00500424378170139
