,IL,cation,anion,x_CO2,T (K),P (bar),x_CO2_hat,residual,relative err.,set,[CH3],[CH2],[CH],[OCH2],[OCH3],[CF2],[CF3],[OH],CH=CH,CH=CH2,[Im13],[MIm],[MMIM],[Py],[MPy],[MPyrro],[MPip],[NH3],[NH2],[NH],[N],[P],[S],[BF4],[Cl],[DCA],[NO3],[PF6],[SCN],[TCB],[C(CN)3],[HSO4],[FSA],[Tf2N],[BETA],[FOR],[TFA],[C3F7CO2],[MeSO4],[EtSO4],[MDEGSO4],[MeSO3],[TfO],[NfO],[TDfO],[TOS],[C12PhSO3],[DMPO4],[DEPO4],[DBPO4],[methide]
2355,[C4PY][BF4],[C4PY],[BF4],0.25,323.15,32.36,0.25733635,-0.007336348295211792,2.9,test,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2356,[C4PY][BF4],[C4PY],[BF4],0.231,333.15,28.99,0.21025549,0.020744511246681224,9.0,train,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2357,[C4PY][BF4],[C4PY],[BF4],0.243,313.15,28.57,0.26245603,-0.0194560296535492,8.0,train,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2358,[C4PY][BF4],[C4PY],[BF4],0.166,333.15,18.65,0.13778459,0.028215414643287667,17.0,train,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2359,[C4PY][BF4],[C4PY],[BF4],0.142,323.15,16.57,0.14121406,0.0007859421968459956,0.6,train,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2360,[C4PY][BF4],[C4PY],[BF4],0.144,313.15,15.47,0.1545559,-0.010555901885032665,7.3,train,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2361,[OMIM][BF4],[OMIM],[BF4],0.651,333.15,93.73,0.5437015,0.10729847049713137,16.5,train,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2362,[OMIM][BF4],[OMIM],[BF4],0.708,313.15,92.9,0.61968374,0.0883162574768066,12.5,train,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2363,[OMIM][BF4],[OMIM],[BF4],0.671,323.15,92.28,0.5818877,0.08911227798461918,13.3,train,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2364,[OMIM][BF4],[OMIM],[BF4],0.605,333.15,84.14,0.51054764,0.09445236206054686,15.6,test,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2365,[OMIM][BF4],[OMIM],[BF4],0.658,313.15,83.73,0.60034984,0.05765015649795535,8.8,train,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2366,[OMIM][BF4],[OMIM],[BF4],0.627,323.15,83.73,0.5569829,0.07001712512969971,11.2,train,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2367,[OMIM][BF4],[OMIM],[BF4],0.589,313.15,70.49,0.5589036,0.030096425056457488,5.1,train,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2368,[OMIM][BF4],[OMIM],[BF4],0.523,333.15,70.49,0.4572228,0.0657772104740143,12.6,test,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2369,[OMIM][BF4],[OMIM],[BF4],0.551,323.15,70.42,0.5068303,0.04416972494125371,8.0,test,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2370,[OMIM][BF4],[OMIM],[BF4],0.489,323.15,57.18,0.44775864,0.04124135518074035,8.4,train,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2371,[OMIM][BF4],[OMIM],[BF4],0.507,313.15,56.7,0.49833986,0.008660138368606574,1.7,train,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2372,[OMIM][BF4],[OMIM],[BF4],0.454,333.15,56.15,0.3989844,0.05501559758186342,12.1,train,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,[OMIM][BF4],[OMIM],[BF4],0.417,313.15,44.15,0.43146715,-0.014467145681381244,3.5,test,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2374,[OMIM][BF4],[OMIM],[BF4],0.373,333.15,43.46,0.34412625,0.028873745679855345,7.7,train,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375,[OMIM][BF4],[OMIM],[BF4],0.398,323.15,43.33,0.38023755,0.017762450456619283,4.5,train,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2376,[OMIM][BF4],[OMIM],[BF4],0.297,323.15,28.78,0.29851463,-0.0015146343708038468,0.5,test,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2377,[OMIM][BF4],[OMIM],[BF4],0.292,333.15,28.43,0.26637992,0.025620077371597272,8.8,test,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2378,[OMIM][BF4],[OMIM],[BF4],0.197,313.15,17.26,0.24727814,-0.050278138995170585,25.5,train,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2379,[OMIM][BF4],[OMIM],[BF4],0.191,323.15,15.61,0.20385037,-0.012850373625755307,6.7,train,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2380,[OMIM][BF4],[OMIM],[BF4],0.16,333.15,15.61,0.17951588,-0.019515883326530453,12.2,test,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2381,[EMIM][EtSO4],[EMIM],[EtSO4],0.457,333.15,94.61,0.38324752,0.07375247550010683,16.1,train,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2382,[EMIM][EtSO4],[EMIM],[EtSO4],0.403,323.15,94.27,0.4304441,-0.027444091558456396,6.8,train,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2383,[EMIM][EtSO4],[EMIM],[EtSO4],0.423,313.15,92.68,0.47387806,-0.05087805581092836,12.0,train,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2384,[EMIM][EtSO4],[EMIM],[EtSO4],0.401,313.15,84.06,0.4497117,-0.048711710214614845,12.1,train,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2385,[EMIM][EtSO4],[EMIM],[EtSO4],0.433,333.15,83.72,0.35283312,0.0801668779850006,18.5,train,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2386,[EMIM][EtSO4],[EMIM],[EtSO4],0.384,323.15,83.65,0.39821914,-0.014219138383865348,3.7,train,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2387,[EMIM][EtSO4],[EMIM],[EtSO4],0.328,323.15,70.34,0.35447904,-0.026479044675827013,8.1,train,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2388,[EMIM][EtSO4],[EMIM],[EtSO4],0.361,313.15,70.2,0.40022638,-0.039226384401321424,10.9,test,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2389,[EMIM][EtSO4],[EMIM],[EtSO4],0.383,333.15,70.0,0.31513843,0.06786157059669495,17.7,test,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2390,[EMIM][EtSO4],[EMIM],[EtSO4],0.307,313.15,56.48,0.3438913,-0.03689129281044007,12.0,test,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2391,[EMIM][EtSO4],[EMIM],[EtSO4],0.319,333.15,56.48,0.2746348,0.04436519169807435,13.9,test,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2392,[EMIM][EtSO4],[EMIM],[EtSO4],0.282,323.15,56.07,0.3046079,-0.022607897996902493,8.0,train,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2393,[EMIM][EtSO4],[EMIM],[EtSO4],0.263,333.15,44.07,0.2303708,0.03262919533252717,12.4,train,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2394,[EMIM][EtSO4],[EMIM],[EtSO4],0.249,313.15,42.49,0.28082368,-0.03182367777824402,12.8,train,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2395,[EMIM][EtSO4],[EMIM],[EtSO4],0.223,323.15,42.49,0.2508959,-0.027895887613296505,12.5,train,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2396,[EMIM][EtSO4],[EMIM],[EtSO4],0.17,323.15,28.84,0.18825339,-0.01825338780879973,10.7,train,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2397,[EMIM][EtSO4],[EMIM],[EtSO4],0.186,333.15,28.77,0.1649475,0.021052505135536193,11.3,train,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2398,[EMIM][EtSO4],[EMIM],[EtSO4],0.146,313.15,28.08,0.2079681,-0.061968100905418405,42.4,train,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2399,[EMIM][EtSO4],[EMIM],[EtSO4],0.1,313.15,16.43,0.14097492,-0.04097492396831512,41.0,train,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2400,[EMIM][EtSO4],[EMIM],[EtSO4],0.103,323.15,16.22,0.12168167,-0.018681667864322668,18.1,train,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2401,[EMIM][EtSO4],[EMIM],[EtSO4],0.118,333.15,14.36,0.09310035,0.024899653375148767,21.1,train,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2402,[BMIM][NO3],[BMIM],[NO3],0.522,333.15,93.17,0.39055744,0.13144256186485292,25.2,test,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403,[BMIM][NO3],[BMIM],[NO3],0.53,323.15,92.62,0.42804816,0.10195183634757998,19.2,train,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404,[BMIM][NO3],[BMIM],[NO3],0.513,313.15,92.0,0.4615176,0.05148239779472352,10.0,train,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2405,[BMIM][NO3],[BMIM],[NO3],0.498,323.15,84.41,0.40281782,0.09518218445777893,19.1,train,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2406,[BMIM][NO3],[BMIM],[NO3],0.48,333.15,84.35,0.36140355,0.11859644532203673,24.7,train,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2407,[BMIM][NO3],[BMIM],[NO3],0.497,313.15,83.72,0.44122794,0.05577205729484558,11.2,test,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2408,[BMIM][NO3],[BMIM],[NO3],0.449,313.15,71.18,0.40033016,0.048669843912124644,10.8,train,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2409,[BMIM][NO3],[BMIM],[NO3],0.425,333.15,70.77,0.3169494,0.10805060267448424,25.4,test,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2410,[BMIM][NO3],[BMIM],[NO3],0.446,323.15,70.42,0.35328498,0.09271501517295838,20.8,train,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2411,[BMIM][NO3],[BMIM],[NO3],0.388,323.15,57.39,0.3050157,0.08298428702354432,21.4,test,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2412,[BMIM][NO3],[BMIM],[NO3],0.397,313.15,56.7,0.342061,0.054938987016677876,13.8,train,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2413,[BMIM][NO3],[BMIM],[NO3],0.369,333.15,56.01,0.27064785,0.09835214638710021,26.7,train,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2414,[BMIM][NO3],[BMIM],[NO3],0.314,333.15,44.15,0.2300723,0.08392769539356232,26.7,train,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2415,[BMIM][NO3],[BMIM],[NO3],0.336,323.15,42.77,0.24784468,0.08815531885623934,26.2,train,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2416,[BMIM][NO3],[BMIM],[NO3],0.342,313.15,42.63,0.2786456,0.06335439515113833,18.5,train,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2417,[BMIM][NO3],[BMIM],[NO3],0.263,323.15,30.08,0.187676,0.07532400238513948,28.6,test,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2418,[BMIM][NO3],[BMIM],[NO3],0.236,333.15,29.26,0.16445117,0.07154883301258086,30.3,train,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,[BMIM][NO3],[BMIM],[NO3],0.276,313.15,29.06,0.20645557,0.06954442656040194,25.2,train,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2420,[BMIM][NO3],[BMIM],[NO3],0.183,333.15,18.37,0.09835265,0.08464735168218612,46.3,train,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2421,[BMIM][NO3],[BMIM],[NO3],0.169,323.15,17.12,0.104230024,0.06476997607946397,38.3,train,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2422,[BMIM][NO3],[BMIM],[NO3],0.196,313.15,15.47,0.108699776,0.08730022376775742,44.5,train,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2423,[BMIM][PF6],[BMIM],[PF6],0.729,313.15,95.67,0.5992809,0.12971910619735716,17.8,train,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2424,[BMIM][PF6],[BMIM],[PF6],0.667,333.15,93.01,0.51328003,0.15371996593475346,23.0,test,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2425,[BMIM][PF6],[BMIM],[PF6],0.675,323.15,92.46,0.55656713,0.1184328675270081,17.5,train,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2426,[BMIM][PF6],[BMIM],[PF6],0.698,313.15,84.95,0.5832927,0.11470727729797359,16.4,test,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2427,[BMIM][PF6],[BMIM],[PF6],0.64,323.15,84.19,0.536121,0.10387898921966554,16.2,train,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2428,[BMIM][PF6],[BMIM],[PF6],0.62,333.15,83.77,0.48444167,0.13555833220481872,21.9,test,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2429,[BMIM][PF6],[BMIM],[PF6],0.564,333.15,71.43,0.4402716,0.12372841382026667,21.9,train,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2430,[BMIM][PF6],[BMIM],[PF6],0.616,313.15,70.33,0.54360795,0.0723920497894287,11.8,test,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2431,[BMIM][PF6],[BMIM],[PF6],0.581,323.15,70.19,0.48841193,0.09258806681632992,15.9,train,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2432,[BMIM][PF6],[BMIM],[PF6],0.543,313.15,57.09,0.48827782,0.05472217726707462,10.1,train,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2433,[BMIM][PF6],[BMIM],[PF6],0.51,323.15,57.02,0.43259975,0.07740024685859681,15.2,train,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2434,[BMIM][PF6],[BMIM],[PF6],0.495,333.15,56.54,0.38328716,0.11171283841133117,22.6,train,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2435,[BMIM][PF6],[BMIM],[PF6],0.455,313.15,43.58,0.416101,0.03889899134635927,8.5,train,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2436,[BMIM][PF6],[BMIM],[PF6],0.444,323.15,42.89,0.36438814,0.07961186194419861,17.9,train,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2437,[BMIM][PF6],[BMIM],[PF6],0.416,333.15,42.27,0.32255873,0.093441269159317,22.5,test,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2438,[BMIM][PF6],[BMIM],[PF6],0.339,323.15,30.07,0.29073092,0.04826907658576968,14.2,test,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2439,[BMIM][PF6],[BMIM],[PF6],0.36,313.15,29.52,0.32445922,0.03554077506065367,9.9,train,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
