	r	ico_020_000	ico_020_001	ico_020_002	ico_020_003	ico_020_004	ico_020_005	ico_020_006	ico_020_007	ico_020_008	ico_020_009	ico_020_010	ico_020_011	ico_020_012	ico_020_013	ico_020_014	ico_020_015	ico_020_016	ico_020_017	ico_020_018	ico_020_019	ico_020_020	ico_030_000	ico_030_001	ico_030_002	ico_030_003	ico_030_004	ico_030_005	ico_030_006	ico_030_007	ico_030_008	ico_030_009	ico_030_010	ico_030_011	ico_030_012	ico_030_013	ico_030_014	ico_030_015	ico_030_016	ico_030_017	ico_030_018	ico_030_019	ico_030_020	ico_040_000	ico_040_001	ico_040_002	ico_040_003	ico_040_004	ico_040_005	ico_040_006	ico_040_007	ico_040_008	ico_040_009	ico_040_010	ico_040_011	ico_040_012	ico_040_013	ico_040_014	ico_040_015	ico_040_016	ico_040_017	ico_040_018	ico_040_019	ico_040_020	ico_050_000	ico_050_001	ico_050_002	ico_050_003	ico_050_004	ico_050_005	ico_050_006	ico_050_007	ico_050_008	ico_050_009	ico_050_010	ico_050_011	ico_050_012	ico_050_013	ico_050_014	ico_050_015	ico_050_016	ico_050_017	ico_050_018	ico_050_019	ico_050_020	ico_060_000	ico_060_001	ico_060_002	ico_060_003	ico_060_004	ico_060_005	ico_060_006	ico_060_007	ico_060_008	ico_060_009	ico_060_010	ico_060_011	ico_060_012	ico_060_013	ico_060_014	ico_060_015	ico_060_016	ico_060_017	ico_060_018	ico_060_019	ico_060_020
1301	32.525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008175728845859	0.0040131100331933	0.0002208717308955	0.0236918672113386	0.0082779443193749	0.0131042107666859	0.0041266553332187	0.0048204468152629	0.0041314771186826	0.0019593686907301	0.0193731051613091	0.0216802326259591	0.0081416821719439	0.0080136495451367	0.0167292604895684	0.0184583444214187	0.0025251275459671	0.0273639782556671	0.0077658486795729	0.0138350347070163	0.0210290031891478
1302	32.550000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032310799494141	0.0076092504348491	0.0009779083988113	0.0290934166854338	0.0136882512288944	0.0136882512288944	0.0080301940681241	0.0103058691017398	0.0106939748019862	0.0051964009089074	0.0265532801767887	0.024684205253563	0.0131497379039921	0.0126648465785375	0.0264225920173448	0.0190879157221889	0.0069871846170685	0.0378682704908788	0.0121656709035671	0.020630114232236	0.0256830147073463
1303	32.575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0099447888137401	0.0115625524777708	0.0034346083345362	0.0306235319095658	0.0200761814131607	0.0152614313404164	0.0127643893917291	0.0186412176255701	0.0221515731916866	0.0113080619544582	0.0316813843434764	0.0223437902284559	0.0184228250553571	0.0170333578006109	0.0346561075786774	0.0190928696445089	0.015795422933553	0.0427386877641611	0.0166382300859502	0.0295033023971875	0.0321415964271411
1304	32.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0238380134741327	0.0148394355651913	0.0096152195117795	0.0275790130691489	0.0278285887188015	0.0210245157403274	0.0174261394268229	0.0292892219525984	0.0369947993720792	0.0205419919953198	0.0352612570865596	0.0173108692150905	0.0238782510578326	0.0209538537020251	0.0396846091529875	0.0202790106597668	0.0294806771652878	0.0398753045681431	0.0220622370747494	0.0410133804533921	0.0397569578671703
1305	32.625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044501145660818	0.0180281726617731	0.0215189309982906	0.0216807648599442	0.0370387441413683	0.0313859062780144	0.0220821957375037	0.0405224457978607	0.0502176856593149	0.0315960286518598	0.0385946261279192	0.0146393487513902	0.0297350837996864	0.0254881288085495	0.0424188193330419	0.0249658308089034	0.0457934258690996	0.0313036928947349	0.0302172377946978	0.0526149322157701	0.0457353499688697
1306	32.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0646992069408111	0.0237502474754868	0.0386373122666379	0.0165544829937502	0.0452992070552526	0.0422702765160947	0.0279176136599993	0.0491445910889929	0.055888636310364	0.041550179942396	0.0414366074530837	0.017992726385254	0.0349438582850171	0.0315309003028653	0.0443225954370434	0.0336751347502321	0.0593909282725766	0.0214444225903286	0.0404914178914304	0.058441196346166	0.0467349736083891
1307	32.675000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0732577130643286	0.0340359905168507	0.055903862334457	0.0153462653306844	0.0481579847485328	0.0477571681492863	0.0354848541678765	0.0515854144190418	0.0516575970688463	0.0471000327679964	0.0419192060443644	0.0271811311758326	0.0371999415297028	0.0380133101923536	0.0444698130885553	0.0428441292968618	0.0641495982952844	0.0145515302829276	0.0481579847485328	0.0539111006963859	0.0414094612644239
1308	32.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0646002784898313	0.0468176656888612	0.065534125451325	0.0185925544224714	0.0433207289131351	0.0451210973103919	0.0430022435690714	0.0467455382245688	0.0408158298072851	0.0467455382245688	0.0384382662884168	0.0380377561238793	0.0353997823758522	0.0416736927248949	0.0402002201800966	0.0464741305291393	0.0572946935699784	0.0130901762515199	0.0481211667173795	0.040429504408416	0.031500965422173
1309	32.725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0443651604945512	0.0557605492905541	0.0626191091318108	0.0242181364742414	0.0335979572068779	0.0369029843285034	0.0470280693871439	0.0374345282901971	0.0294401418997935	0.0419130567989185	0.0310272019649866	0.0445197630288849	0.0312899982374399	0.0392603393987539	0.0308318956056483	0.0412375626323771	0.0419130567989185	0.0167357807708905	0.0403986186143683	0.0243805750788668	0.0204594379363875
1310	32.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0237288317330299	0.0548191239949295	0.0490523855053624	0.0290510729604905	0.0243619639528524	0.0276970430428637	0.0451608888657709	0.0278323690381367	0.0213789434373811	0.0354035911430646	0.0214667743447216	0.042510313096719	0.0277236903112916	0.0306996810806309	0.0193204225062122	0.0295088258956166	0.0248705413783351	0.0220931564252184	0.0301019048260158	0.0117461380028342	0.011247637195923
